Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q5RG44	CRACD_DANRE	reviewed	1079	
A0MSJ1	CRA1B_DANRE	reviewed	1658	extracellular matrix structural constituent [GO:0005201]; metal ion binding [GO:0046872]
Q1LVQ7	ALX1_DANRE	reviewed	320	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
B0R0I6	CHD8_DANRE	reviewed	2511	ATP binding [GO:0005524]; beta-catenin binding [GO:0008013]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; histone binding [GO:0042393]; p53 binding [GO:0002039]
Q5XJ13	ANKS6_DANRE	reviewed	739	
F1R345	DDX11_DANRE	reviewed	890	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]
Q2LE08	FXP1B_DANRE	reviewed	659	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q7ZVV1	ERCC3_DANRE	reviewed	782	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; transcription factor binding [GO:0008134]
A1A5Z0	G6PC3_DANRE	reviewed	339	glucose-6-phosphatase activity [GO:0004346]
Q68FN7	DHSDB_DANRE	reviewed	158	heme binding [GO:0020037]; metal ion binding [GO:0046872]; ubiquinone binding [GO:0048039]
B8JI71	EYS_DANRE	reviewed	2904	calcium ion binding [GO:0005509]
A1A5I1	F133_DANRE	reviewed	259	
Q08BY2	F168B_DANRE	reviewed	195	
A3KP48	F162B_DANRE	reviewed	155	
Q5RFZ7	F167A_DANRE	reviewed	204	
Q6R5J2	DISP1_DANRE	reviewed	1464	
Q08C93	ABD12_DANRE	reviewed	382	acylglycerol lipase activity [GO:0047372]; lysophospholipase activity [GO:0004622]; phospholipase activity [GO:0004620]
Q9PTU0	DBX1B_DANRE	reviewed	322	sequence-specific DNA binding [GO:0043565]
A1L1G1	ESRP1_DANRE	reviewed	714	mRNA binding [GO:0003729]
Q52KL1	FITM2_DANRE	reviewed	252	
F1QDF8	FXJ1A_DANRE	reviewed	458	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q6NW95	FXL15_DANRE	reviewed	296	
F1QZ88	E2F8_DANRE	reviewed	917	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]
Q4KME6	GGYF2_DANRE	reviewed	1329	
Q92052	CXG1_DANRE	reviewed	380	
Q6IQX0	KD5BB_DANRE	reviewed	1503	dioxygenase activity [GO:0051213]; DNA binding [GO:0003677]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-dimethyl-K4 specific) [GO:0034648]; histone demethylase activity (H3-trimethyl-K4 specific) [GO:0034647]; metal ion binding [GO:0046872]
Q5TYS0	LCE1B_DANRE	reviewed	503	ATPase activity [GO:0016887]; ATP binding [GO:0005524]
A3QJU3	COQ8B_DANRE	reviewed	624	ATP binding [GO:0005524]; kinase activity [GO:0016301]
Q803H0	CG025_DANRE	reviewed	427	
Q1LYL8	ASTE1_DANRE	reviewed	692	
Q08CL8	CNO10_DANRE	reviewed	624	
Q566R7	DS22B_DANRE	reviewed	183	protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; protein tyrosine phosphatase activity [GO:0004725]
P79727	EFNA2_DANRE	reviewed	195	ephrin receptor binding [GO:0046875]
E7F594	G137B_DANRE	reviewed	373	
Q08BS4	EZH2_DANRE	reviewed	760	histone-lysine N-methyltransferase activity [GO:0018024]; promoter-specific chromatin binding [GO:1990841]
Q6DHI2	DRC2_DANRE	reviewed	492	
Q6PH57	GBB1_DANRE	reviewed	340	
Q6NSN1	LS12B_DANRE	reviewed	196	
E7F5E1	CE162_DANRE	reviewed	1367	
A2BGP7	CC125_DANRE	reviewed	465	
Q6DH86	C149B_DANRE	reviewed	522	
Q66I68	CNFN_DANRE	reviewed	112	
Q1L8F9	CL066_DANRE	reviewed	449	
Q3YL68	B4GT5_DANRE	reviewed	381	metal ion binding [GO:0046872]; UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity [GO:0008489]
P58239	CNMD_DANRE	reviewed	286	
Q566T0	EED_DANRE	reviewed	443	
A2BG43	GLTP_DANRE	reviewed	209	ceramide 1-phosphate binding [GO:1902387]; ceramide 1-phosphate transfer activity [GO:1902388]; lipid binding [GO:0008289]
Q05AM5	ELP2_DANRE	reviewed	821	
P0C218	DDX20_DANRE	reviewed	761	ATP binding [GO:0005524]; DNA binding [GO:0003677]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
Q804S6	EMX1_DANRE	reviewed	231	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]
Q6NXD8	DEN5B_DANRE	reviewed	1311	Rab guanyl-nucleotide exchange factor activity [GO:0017112]
Q1LV15	DAW1_DANRE	reviewed	415	
E7F6H7	DCI2A_DANRE	reviewed	626	dynein heavy chain binding [GO:0045504]; dynein light chain binding [GO:0045503]
Q6PH19	GATM_DANRE	reviewed	422	amidinotransferase activity [GO:0015067]; glycine amidinotransferase activity [GO:0015068]
Q7SYC9	CTL2_DANRE	reviewed	697	
Q08CH6	CATIP_DANRE	reviewed	356	
Q6DC66	BOKA_DANRE	reviewed	221	protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
Q9PUE4	COPG2_DANRE	reviewed	873	structural molecule activity [GO:0005198]
Q5XIX8	BORC5_DANRE	reviewed	207	
A0JMH2	CB069_DANRE	reviewed	341	
Q5U3U6	BORA_DANRE	reviewed	551	protein kinase binding [GO:0019901]
Q5XLR4	BORE1_DANRE	reviewed	276	
Q5RHR6	BROMI_DANRE	reviewed	1298	
Q1LUC1	BZW2_DANRE	reviewed	421	
Q5XJA2	C149A_DANRE	reviewed	450	
Q5RGT6	ANGE2_DANRE	reviewed	569	3'-5'-exoribonuclease activity [GO:0000175]; mRNA 3'-UTR binding [GO:0003730]
Q502M6	ANR29_DANRE	reviewed	298	
A8E5C5	DS7CA_DANRE	reviewed	324	oxidoreductase activity [GO:0016491]
A1A5Z3	EFTS_DANRE	reviewed	305	translation elongation factor activity [GO:0003746]
Q567V6	EIF3K_DANRE	reviewed	219	ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]
Q0P4F6	FLTOP_DANRE	reviewed	213	
Q92005	EF1A_DANRE	reviewed	462	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]
Q9PTS2	DCUP_DANRE	reviewed	369	uroporphyrinogen decarboxylase activity [GO:0004853]
A2BGR3	ERC6L_DANRE	reviewed	1451	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA translocase activity [GO:0015616]
A0JPE9	GLPK5_DANRE	reviewed	510	ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]
Q1LU86	FA92A_DANRE	reviewed	295	
Q5XJQ5	EXOS9_DANRE	reviewed	393	AU-rich element binding [GO:0017091]
F1Q8X5	FERM2_DANRE	reviewed	684	lipid binding [GO:0008289]
A4QP81	FRRS1_DANRE	reviewed	573	oxidoreductase activity [GO:0016491]
B0R0D7	COR1C_DANRE	reviewed	474	actin filament binding [GO:0051015]
Q1LWJ6	ARPIN_DANRE	reviewed	226	
P0C7U5	C5AR1_DANRE	reviewed	346	complement component C5a receptor activity [GO:0004878]; complement receptor activity [GO:0004875]; G protein-coupled receptor activity [GO:0004930]
Q5U3T3	CNEPB_DANRE	reviewed	245	phosphoprotein phosphatase activity [GO:0004721]; protein serine/threonine phosphatase activity [GO:0004722]
A5WUX7	CL065_DANRE	reviewed	156	translation release factor activity [GO:0003747]
Q4V8V1	BM1LA_DANRE	reviewed	323	histone deacetylase binding [GO:0042826]
Q1RM09	BASP1_DANRE	reviewed	197	
Q567Z6	CRIPT_DANRE	reviewed	101	microtubule binding [GO:0008017]; PDZ domain binding [GO:0030165]
Q6TNT2	ANR46_DANRE	reviewed	228	
Q7T346	DDIT4_DANRE	reviewed	220	14-3-3 protein binding [GO:0071889]
Q6TGY8	EMC2_DANRE	reviewed	297	
A4QNX6	CTL2B_DANRE	reviewed	460	phosphoprotein phosphatase activity [GO:0004721]
A5PMW0	CTL5A_DANRE	reviewed	702	
Q58G59	KIF7_DANRE	reviewed	1363	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]
A3KQS5	AF1Q_DANRE	reviewed	82	
Q90275	CADH2_DANRE	reviewed	893	cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; cytoskeletal protein binding [GO:0008092]; protein homodimerization activity [GO:0042803]
Q6DGZ1	B9D2_DANRE	reviewed	175	gamma-tubulin binding [GO:0043015]
Q2L6K8	CNPY4_DANRE	reviewed	217	signaling receptor binding [GO:0005102]
Q7SXF6	CREL2_DANRE	reviewed	341	calcium ion binding [GO:0005509]
Q1L867	FNDC5_DANRE	reviewed	207	hormone activity [GO:0005179]
Q7SYB5	DEFI6_DANRE	reviewed	612	
Q5XJ56	DTWD1_DANRE	reviewed	251	
Q8JG38	FGFR2_DANRE	reviewed	817	ATP binding [GO:0005524]; fibroblast growth factor-activated receptor activity [GO:0005007]; fibroblast growth factor binding [GO:0017134]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
Q7T3P8	FEM1C_DANRE	reviewed	618	
Q6NYL3	ECHP_DANRE	reviewed	718	3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; dodecenoyl-CoA delta-isomerase activity [GO:0004165]; enoyl-CoA hydratase activity [GO:0004300]
Q6DGM2	DHSDA_DANRE	reviewed	154	heme binding [GO:0020037]; metal ion binding [GO:0046872]; ubiquinone binding [GO:0048039]
A3KGT9	GPT3L_DANRE	reviewed	443	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]
Q6TEP1	F91A1_DANRE	reviewed	831	
O42222	GDF8_DANRE	reviewed	374	cytokine activity [GO:0005125]; growth factor activity [GO:0008083]
Q98875	DLX1A_DANRE	reviewed	252	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q01702	DLX3B_DANRE	reviewed	269	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q6GQN4	FA32A_DANRE	reviewed	109	
Q1LVV0	FA83H_DANRE	reviewed	1192	
Q8JI10	DMX1A_DANRE	reviewed	388	sequence-specific DNA binding [GO:0043565]
Q6NWJ4	DNJC2_DANRE	reviewed	618	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; histone binding [GO:0042393]; ubiquitin modification-dependent histone binding [GO:0061649]
Q7ZVX0	CCNL1_DANRE	reviewed	498	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]
Q1L9C7	CA174_DANRE	reviewed	189	
Q7T3E4	DBR1_DANRE	reviewed	568	RNA lariat debranching enzyme activity [GO:0008419]
Q502J7	DCTN6_DANRE	reviewed	195	
O57409	DLLB_DANRE	reviewed	615	calcium ion binding [GO:0005509]; Notch binding [GO:0005112]
Q6DGJ1	GRIFN_DANRE	reviewed	139	lactose binding [GO:0030395]
Q98TU0	GDNF_DANRE	reviewed	235	growth factor activity [GO:0008083]; MAP kinase kinase kinase activity [GO:0004709]; protein homodimerization activity [GO:0042803]
Q08CB3	EVA1A_DANRE	reviewed	153	
Q6DG03	DMTF1_DANRE	reviewed	645	RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q6DRB1	GLE1_DANRE	reviewed	695	inositol hexakisphosphate binding [GO:0000822]; phospholipid binding [GO:0005543]; translation initiation factor binding [GO:0031369]
Q6PBA2	LS12A_DANRE	reviewed	196	
F1QGH7	CTNB1_DANRE	reviewed	780	alpha-catenin binding [GO:0045294]; cadherin binding [GO:0045296]; nuclear hormone receptor binding [GO:0035257]; protein phosphatase binding [GO:0019903]; transcription coactivator activity [GO:0003713]
Q6PHG4	LIAS_DANRE	reviewed	399	4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; metal ion binding [GO:0046872]
A8KBY2	BRF2_DANRE	reviewed	423	metal ion binding [GO:0046872]; RNA polymerase III type 3 promoter DNA binding [GO:0001032]; RNA polymerase III type 3 promoter sequence-specific DNA binding [GO:0001006]; transcription factor binding [GO:0008134]
Q1L990	CS012_DANRE	reviewed	141	
Q9YGX5	CPEB1_DANRE	reviewed	559	metal ion binding [GO:0046872]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; mRNA 3'-UTR binding [GO:0003730]; ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation factor activity, RNA binding [GO:0008135]; translation repressor activity, mRNA regulatory element binding [GO:0000900]
Q6AZB3	CPIN1_DANRE	reviewed	311	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]
Q6NWH0	CK068_DANRE	reviewed	249	
Q5RG49	ACSF4_DANRE	reviewed	1149	acid-thiol ligase activity [GO:0016878]; ATP binding [GO:0005524]
F1QGH6	AMER2_DANRE	reviewed	654	beta-catenin binding [GO:0008013]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]
Q98SP7	BBS2_DANRE	reviewed	715	
A3QK15	AACS_DANRE	reviewed	673	acetoacetate-CoA ligase activity [GO:0030729]; ATP binding [GO:0005524]
Q6SJP8	FG17_DANRE	reviewed	215	fibroblast growth factor receptor binding [GO:0005104]; growth factor activity [GO:0008083]
Q66HW4	GLMP_DANRE	reviewed	407	
Q6ZM51	FICD_DANRE	reviewed	449	ATP binding [GO:0005524]; protein adenylyltransferase activity [GO:0070733]
A1IGX5	FIBIN_DANRE	reviewed	210	
Q9DE25	FXC1A_DANRE	reviewed	476	chromatin binding [GO:0003682]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
F1Q7Z7	DAAF3_DANRE	reviewed	469	
Q9I918	GP173_DANRE	reviewed	387	G protein-coupled receptor activity [GO:0004930]
A0A2R9YJI3	GPR22_DANRE	reviewed	460	G protein-coupled receptor activity [GO:0004930]
Q1RLQ5	DIK1A_DANRE	reviewed	428	
A2RRW4	F166B_DANRE	reviewed	299	
Q6R5J1	DISP2_DANRE	reviewed	1476	
B8JKP6	GRB1L_DANRE	reviewed	1942	
Q7ZYZ6	DLGP1_DANRE	reviewed	999	
A0JMM9	GGACA_DANRE	reviewed	161	gamma-glutamylaminecyclotransferase activity [GO:0061929]
O42248	GBLP_DANRE	reviewed	317	enzyme binding [GO:0019899]; protein kinase C binding [GO:0005080]; ribosome binding [GO:0043022]
F1QAJ4	GATA_DANRE	reviewed	536	amidase activity [GO:0004040]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]
Q90YM8	CYFP1_DANRE	reviewed	1253	actin filament binding [GO:0051015]; RNA 7-methylguanosine cap binding [GO:0000340]
Q575S8	CYGB2_DANRE	reviewed	179	heme binding [GO:0020037]; iron ion binding [GO:0005506]; nitrite reductase activity [GO:0098809]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]
Q7ZW86	CWC27_DANRE	reviewed	470	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
A3KPR5	CYAC3_DANRE	reviewed	247	metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
B3DFV0	LYRM9_DANRE	reviewed	78	
Q9MIY4	COX3_DANRE	reviewed	261	cytochrome-c oxidase activity [GO:0004129]; electron transfer activity [GO:0009055]; oxidoreduction-driven active transmembrane transporter activity [GO:0015453]
Q56A35	ARP2B_DANRE	reviewed	394	actin binding [GO:0003779]; ATP binding [GO:0005524]
A7MCS3	CP089_DANRE	reviewed	351	
Q6IMK3	DJC27_DANRE	reviewed	273	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q68Y21	GRID2_DANRE	reviewed	1009	glutamate receptor activity [GO:0008066]; ionotropic glutamate receptor activity [GO:0004970]; ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]; transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]
Q6PBT6	GFRP_DANRE	reviewed	89	GTP cyclohydrolase binding [GO:0044549]
Q1JQ19	DEPD7_DANRE	reviewed	515	
Q6P3L6	DH12A_DANRE	reviewed	319	3-oxo-arachidoyl-CoA reductase activity [GO:0102339]; 3-oxo-behenoyl-CoA reductase activity [GO:0102340]; 3-oxo-cerotoyl-CoA reductase activity [GO:0102342]; 3-oxo-lignoceroyl-CoA reductase activity [GO:0102341]; estradiol 17-beta-dehydrogenase activity [GO:0004303]
Q1LYM6	KLH38_DANRE	reviewed	583	
Q1LWL8	MCL1B_DANRE	reviewed	404	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q803V5	LST8_DANRE	reviewed	326	
Q7ZU91	ITPK1_DANRE	reviewed	396	ATP binding [GO:0005524]; inositol-1,3,4-trisphosphate 5-kinase activity [GO:0052726]; inositol-1,3,4-trisphosphate 6-kinase activity [GO:0052725]; inositol tetrakisphosphate 1-kinase activity [GO:0047325]; inositol tetrakisphosphate 6-kinase activity [GO:0000825]; isomerase activity [GO:0016853]; magnesium ion binding [GO:0000287]
A5WVX0	ITPA_DANRE	reviewed	203	metal ion binding [GO:0046872]; NADH pyrophosphatase activity [GO:0035529]; nucleoside-triphosphate diphosphatase activity [GO:0047429]; nucleotide binding [GO:0000166]
Q32PV0	GULP1_DANRE	reviewed	300	
Q6GMG5	IMDH1_DANRE	reviewed	544	IMP dehydrogenase activity [GO:0003938]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]
Q7SXK5	HUTI_DANRE	reviewed	433	imidazolonepropionase activity [GO:0050480]; metal ion binding [GO:0046872]
Q6PC55	GID8A_DANRE	reviewed	228	
Q4V9F0	DGAT2_DANRE	reviewed	361	diacylglycerol O-acyltransferase activity [GO:0004144]
Q4V8R7	GCNFB_DANRE	reviewed	455	nuclear receptor activity [GO:0004879]; protein homodimerization activity [GO:0042803]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
F1R983	CTIP_DANRE	reviewed	651	damaged DNA binding [GO:0003684]; double-strand/single-strand DNA junction binding [GO:0000406]; double-stranded DNA binding [GO:0003690]; flap-structured DNA binding [GO:0070336]; single-stranded DNA binding [GO:0003697]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]; Y-form DNA binding [GO:0000403]
Q5PR34	CTR2_DANRE	reviewed	640	arginine transmembrane transporter activity [GO:0015181]; L-lysine transmembrane transporter activity [GO:0015189]; L-ornithine transmembrane transporter activity [GO:0000064]
Q803X1	CTU1_DANRE	reviewed	343	nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]
P79729	DHH_DANRE	reviewed	88	calcium ion binding [GO:0005509]; patched binding [GO:0005113]; peptidase activity [GO:0008233]
Q0P3X7	CV039_DANRE	reviewed	108	
Q08C72	CWC22_DANRE	reviewed	985	RNA binding [GO:0003723]
B0R191	CX116_DANRE	reviewed	121	chemoattractant activity [GO:0042056]; chemokine activity [GO:0008009]; CXCR chemokine receptor binding [GO:0045236]
Q7T047	CX32_DANRE	reviewed	277	
Q66IA6	LYPD6_DANRE	reviewed	174	acetylcholine receptor inhibitor activity [GO:0030550]; acetylcholine receptor regulator activity [GO:0030548]
Q4QRK0	MAP11_DANRE	reviewed	386	metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]
Q90XF2	KPCI_DANRE	reviewed	588	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phospholipid binding [GO:0005543]; protein kinase C activity [GO:0004697]; protein serine/threonine kinase activity [GO:0004674]
B8JLQ0	LYRM4_DANRE	reviewed	89	
A0A2R8Q1W5	KEP1B_DANRE	reviewed	587	transcription factor binding [GO:0008134]
Q8JHF2	LFNG_DANRE	reviewed	374	acetylglucosaminyltransferase activity [GO:0008375]; metal ion binding [GO:0046872]; O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity [GO:0033829]
Q501V0	KPSH1_DANRE	reviewed	422	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q7T163	KDISB_DANRE	reviewed	1680	PDZ domain binding [GO:0030165]; protein kinase regulator activity [GO:0019887]
A1L243	MESD_DANRE	reviewed	206	
Q6DGV7	M17L2_DANRE	reviewed	199	
F1REV3	KRIT1_DANRE	reviewed	740	
Q6ZM19	IF6_DANRE	reviewed	245	ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]
Q503U1	LYM5A_DANRE	reviewed	85	
A8E534	KDM8_DANRE	reviewed	406	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; chromatin binding [GO:0003682]; histone demethylase activity (H3-K36 specific) [GO:0051864]; metal ion binding [GO:0046872]
A5PF61	LEG1A_DANRE	reviewed	364	
Q1ECW6	LEGL_DANRE	reviewed	164	carbohydrate binding [GO:0030246]
E7FBU4	MMS19_DANRE	reviewed	1043	
Q08CH8	CYHR1_DANRE	reviewed	375	metal ion binding [GO:0046872]
Q592E4	CTXN2_DANRE	reviewed	81	
Q66I61	CX056_DANRE	reviewed	224	
O57474	CXA1_DANRE	reviewed	381	gap junction channel activity [GO:0005243]; gap junction hemi-channel activity [GO:0055077]; voltage-gated channel activity [GO:0022832]
A0A0R4INB9	CX111_DANRE	reviewed	94	chemoattractant activity [GO:0042056]; chemokine activity [GO:0008009]; CXCR chemokine receptor binding [GO:0045236]
A3KQ55	MEPCE_DANRE	reviewed	645	O-methyltransferase activity [GO:0008171]; RNA methyltransferase activity [GO:0008173]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; snRNA binding [GO:0017069]
Q5RI43	KERA_DANRE	reviewed	348	
Q1ECZ2	KEP1A_DANRE	reviewed	601	
Q6P606	LYSM4_DANRE	reviewed	267	
Q58EJ9	MARC1_DANRE	reviewed	325	molybdenum ion binding [GO:0030151]; oxidoreductase activity [GO:0016491]; pyridoxal phosphate binding [GO:0030170]
Q08CK7	IF2B1_DANRE	reviewed	598	mRNA 3'-UTR binding [GO:0003730]
Q0P496	MARH4_DANRE	reviewed	421	ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
P47805	M1I1A_DANRE	reviewed	152	
Q503U3	MFFA_DANRE	reviewed	275	protein homodimerization activity [GO:0042803]
Q7SZQ4	MFFB_DANRE	reviewed	230	protein homodimerization activity [GO:0042803]
Q2PW47	MED24_DANRE	reviewed	989	transcription coregulator activity [GO:0003712]
Q7SXW3	LRC40_DANRE	reviewed	601	
Q90ZL2	LANC1_DANRE	reviewed	405	glutathione binding [GO:0043295]; glutathione transferase activity [GO:0004364]; zinc ion binding [GO:0008270]
Q0VFV7	KCTD7_DANRE	reviewed	292	
P09015	HME2A_DANRE	reviewed	265	sequence-specific DNA binding [GO:0043565]
A0JMH0	ASPH2_DANRE	reviewed	371	dioxygenase activity [GO:0051213]
Q5RH01	CNDH2_DANRE	reviewed	592	chromatin binding [GO:0003682]
Q5U395	CNEPA_DANRE	reviewed	245	phosphoprotein phosphatase activity [GO:0004721]; protein serine/threonine phosphatase activity [GO:0004722]
L7YAI7	B4GA1_DANRE	reviewed	431	glucuronosyltransferase activity [GO:0015020]; metal ion binding [GO:0046872]
P0C8Y2	CR032_DANRE	reviewed	75	
A3KNS2	CNPY3_DANRE	reviewed	276	signaling receptor binding [GO:0005102]
Q7ZW34	CNTN5_DANRE	reviewed	1056	
F1QW76	BATF_DANRE	reviewed	124	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q6DHQ3	ACY3B_DANRE	reviewed	314	aminoacylase activity [GO:0004046]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]
A1A600	EFC4A_DANRE	reviewed	390	calcium ion binding [GO:0005509]
P60622	FOG1_DANRE	reviewed	224	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; RNA polymerase II transcription factor binding [GO:0001085]
Q6GMK8	GMPAA_DANRE	reviewed	422	GTP binding [GO:0005525]; mannose-1-phosphate guanylyltransferase activity [GO:0004475]
Q6PUR6	GPN2_DANRE	reviewed	311	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q6NYG8	DPYD_DANRE	reviewed	1022	4 iron, 4 sulfur cluster binding [GO:0051539]; dihydropyrimidine dehydrogenase (NADP+) activity [GO:0017113]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]; uracil binding [GO:0002058]
A5PLE2	CYTM1_DANRE	reviewed	118	
Q6PBU5	GRT1A_DANRE	reviewed	356	GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
Q5RII3	GINM1_DANRE	reviewed	352	
Q6DBW0	IKZF5_DANRE	reviewed	419	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription regulatory region DNA binding [GO:0044212]
P09014	HXB5A_DANRE	reviewed	275	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q4QRC6	ISCA1_DANRE	reviewed	129	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; structural molecule activity [GO:0005198]
Q9DG12	ARNT2_DANRE	reviewed	737	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein heterodimerization activity [GO:0046982]
Q6NZZ3	CF120_DANRE	reviewed	186	
Q08CJ7	ARSK_DANRE	reviewed	523	metal ion binding [GO:0046872]; sulfuric ester hydrolase activity [GO:0008484]
Q708S3	ASI4B_DANRE	reviewed	558	cation channel activity [GO:0005261]; sodium channel activity [GO:0005272]
Q4TVV3	DDX46_DANRE	reviewed	1018	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
Q7ZYY4	FAM3C_DANRE	reviewed	227	
Q5RKN4	GLYR1_DANRE	reviewed	462	methylated histone binding [GO:0035064]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]
Q1LX49	DEN11_DANRE	reviewed	490	guanyl-nucleotide exchange factor activity [GO:0005085]
Q7SXU0	EI3JA_DANRE	reviewed	249	translation initiation factor activity [GO:0003743]
