Entry	Entry name	Status	Length	Gene ontology (molecular function)
P47973	TTP_RAT	reviewed	320	14-3-3 protein binding [GO:0071889]; C-C chemokine binding [GO:0019957]; DNA binding [GO:0003677]; enzyme binding [GO:0019899]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; mRNA 3'-UTR binding [GO:0003730]; mRNA binding [GO:0003729]; protein kinase binding [GO:0019901]; RNA polymerase binding [GO:0070063]
Q68G12	SIAT9_RAT	reviewed	387	lactosylceramide alpha-2,3-sialyltransferase activity [GO:0047291]; sialyltransferase activity [GO:0008373]
D3ZEH5	SIDT2_RAT	reviewed	832	AP-1 adaptor complex binding [GO:0035650]; AP-2 adaptor complex binding [GO:0035612]; DNA binding [GO:0003677]; double-stranded RNA binding [GO:0003725]; nucleic acid transmembrane transporter activity [GO:0051032]; RNA transmembrane transporter activity [GO:0051033]
D3ZG27	UBIA1_RAT	reviewed	338	antioxidant activity [GO:0016209]; prenyltransferase activity [GO:0004659]
Q5M7W1	TXNIP_RAT	reviewed	394	enzyme inhibitor activity [GO:0004857]; ubiquitin protein ligase binding [GO:0031625]
Q4VSI4	UBP7_RAT	reviewed	1103	cysteine-type endopeptidase activity [GO:0004197]; identical protein binding [GO:0042802]; Lys48-specific deubiquitinase activity [GO:1990380]; p53 binding [GO:0002039]; protein C-terminus binding [GO:0008022]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]; ubiquitinyl hydrolase activity [GO:0101005]
P20720	UD12_RAT	reviewed	533	enzyme binding [GO:0019899]; glucuronosyltransferase activity [GO:0015020]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; retinoic acid binding [GO:0001972]
Q2TGI5	ZDH24_RAT	reviewed	284	protein-cysteine S-palmitoyltransferase activity [GO:0019706]
Q923G5	ZDHC7_RAT	reviewed	308	palmitoyltransferase activity [GO:0016409]; protein-cysteine S-palmitoyltransferase activity [GO:0019706]
Q8R4E1	TIP_RAT	reviewed	610	
Q63615	VP33A_RAT	reviewed	597	protein-containing complex binding [GO:0044877]
Q62850	VR105_RAT	reviewed	311	pheromone receptor activity [GO:0016503]
Q3MHC1	NAA60_RAT	reviewed	242	H4 histone acetyltransferase activity [GO:0010485]; peptide alpha-N-acetyltransferase activity [GO:0004596]; protein homodimerization activity [GO:0042803]
Q8CGS5	RNZ2_RAT	reviewed	827	endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; tRNA-specific ribonuclease activity [GO:0004549]
Q5RKI9	RRFM_RAT	reviewed	262	ribosomal large subunit binding [GO:0043023]
P51156	RAB26_RAT	reviewed	257	GMP binding [GO:0019002]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q53B90	RAB43_RAT	reviewed	210	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q07066	PXMP2_RAT	reviewed	194	
P49807	RGS11_RAT	reviewed	66	G-protein beta-subunit binding [GO:0031681]; GTPase activator activity [GO:0005096]
Q4L0E8	RGS18_RAT	reviewed	235	GTPase activator activity [GO:0005096]
Q3B7D9	RBM43_RAT	reviewed	343	RNA binding [GO:0003723]
P48303	S1PR1_RAT	reviewed	383	G protein-coupled receptor activity [GO:0004930]; G protein-coupled receptor binding [GO:0001664]; sphingolipid binding [GO:0046625]; sphingosine-1-phosphate receptor activity [GO:0038036]
O09014	S15A4_RAT	reviewed	572	L-histidine transmembrane transporter activity [GO:0005290]; oligopeptide transmembrane transporter activity [GO:0035673]; peptide:proton symporter activity [GO:0015333]; peptide transmembrane transporter activity [GO:1904680]
Q4KM74	SC22B_RAT	reviewed	215	SNAP receptor activity [GO:0005484]; syntaxin binding [GO:0019905]
P52847	ST1B1_RAT	reviewed	299	aryl sulfotransferase activity [GO:0004062]; sulfotransferase activity [GO:0008146]
P23978	SC6A1_RAT	reviewed	599	gamma-aminobutyric acid:sodium symporter activity [GO:0005332]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; neurotransmitter binding [GO:0042165]
Q6MG21	SYVM_RAT	reviewed	1065	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]
Q2MHH0	TARG1_RAT	reviewed	173	
P97615	THIOM_RAT	reviewed	166	protein-containing complex binding [GO:0044877]; protein disulfide oxidoreductase activity [GO:0015035]
Q9JHU6	STMN3_RAT	reviewed	180	protein C-terminus binding [GO:0008022]; protein domain specific binding [GO:0019904]; tubulin binding [GO:0015631]
P21818	STMN2_RAT	reviewed	179	calcium-dependent protein binding [GO:0048306]; tubulin binding [GO:0015631]
P19332	TAU_RAT	reviewed	752	apolipoprotein binding [GO:0034185]; chaperone binding [GO:0051087]; DNA binding [GO:0003677]; enzyme binding [GO:0019899]; heat shock protein binding [GO:0031072]; Hsp90 protein binding [GO:0051879]; identical protein binding [GO:0042802]; lipoprotein particle binding [GO:0071813]; microtubule binding [GO:0008017]; microtubule lateral binding [GO:0099609]; protein-containing complex binding [GO:0044877]; protein homodimerization activity [GO:0042803]; protein kinase binding [GO:0019901]; protein phosphatase 2A binding [GO:0051721]; receptor ligand activity [GO:0048018]; SH3 domain binding [GO:0017124]
Q66HA4	TAXB1_RAT	reviewed	813	kinase binding [GO:0019900]; metal ion binding [GO:0046872]
Q811P6	TFB1M_RAT	reviewed	345	DNA binding [GO:0003677]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]
Q6AYA5	T106B_RAT	reviewed	275	
P68370	TBA1A_RAT	reviewed	451	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein-containing complex binding [GO:0044877]; protein domain specific binding [GO:0019904]; structural constituent of cytoskeleton [GO:0005200]
Q5RJK0	T106C_RAT	reviewed	260	
Q5XI37	RT15_RAT	reviewed	257	structural constituent of ribosome [GO:0003735]
Q6PEC3	YIF1B_RAT	reviewed	259	
Q568Z0	T11L2_RAT	reviewed	517	
P11101	STP2_RAT	reviewed	114	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]
P59924	THOC1_RAT	reviewed	343	DNA binding [GO:0003677]; RNA binding [GO:0003723]
Q6AYZ1	TBA1C_RAT	reviewed	449	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
Q80WF4	T132A_RAT	reviewed	1021	
P70711	U2D2B_RAT	reviewed	147	ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]
P21677	TFE2_RAT	reviewed	649	bHLH transcription factor binding [GO:0043425]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; E-box binding [GO:0070888]; mitogen-activated protein kinase kinase kinase binding [GO:0031435]; PDZ domain binding [GO:0030165]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; repressing transcription factor binding [GO:0070491]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; transcription coactivator activity [GO:0003713]; transcription factor binding [GO:0008134]; vitamin D response element binding [GO:0070644]
Q76HP2	T132D_RAT	reviewed	1097	
Q9QZE9	T150A_RAT	reviewed	271	
Q63302	TFEC_RAT	reviewed	317	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q68FR8	TBA3_RAT	reviewed	450	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
Q4QR83	STRA6_RAT	reviewed	670	retinal binding [GO:0016918]; retinol binding [GO:0019841]; retinol transmembrane transporter activity [GO:0034632]; signaling receptor activity [GO:0038023]
Q03191	TFF3_RAT	reviewed	81	
Q9EPJ3	RT26_RAT	reviewed	200	
Q68FV0	T178A_RAT	reviewed	297	
P43244	MATR3_RAT	reviewed	845	identical protein binding [GO:0042802]; miRNA binding [GO:0035198]; zinc ion binding [GO:0008270]
Q9Z250	LIN7A_RAT	reviewed	232	L27 domain binding [GO:0097016]; PDZ domain binding [GO:0030165]
P01835	KACB_RAT	reviewed	106	
P26897	IL2RA_RAT	reviewed	267	interleukin-2 binding [GO:0019976]; interleukin-2 receptor activity [GO:0004911]
Q4KM46	IL34_RAT	reviewed	234	cytokine activity [GO:0005125]; growth factor activity [GO:0008083]; identical protein binding [GO:0042802]; macrophage colony-stimulating factor receptor binding [GO:0005157]
Q6IMX7	HPBP1_RAT	reviewed	357	adenyl-nucleotide exchange factor activity [GO:0000774]; ubiquitin protein ligase binding [GO:0031625]
Q920F3	KHDR2_RAT	reviewed	349	identical protein binding [GO:0042802]; poly(A) binding [GO:0008143]; poly(U) RNA binding [GO:0008266]; protein heterodimerization activity [GO:0046982]; RNA binding [GO:0003723]; SH2 domain binding [GO:0042169]; SH3 domain binding [GO:0017124]
P84076	HPCA_RAT	reviewed	193	actin binding [GO:0003779]; calcium ion binding [GO:0005509]; identical protein binding [GO:0042802]; kinase binding [GO:0019900]
P20766	LAC1_RAT	reviewed	104	antigen binding [GO:0003823]; immunoglobulin receptor binding [GO:0034987]
Q5U3Z3	ISOC2_RAT	reviewed	210	catalytic activity [GO:0003824]
P54844	MAF_RAT	reviewed	369	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
O88382	MAGI2_RAT	reviewed	1277	activin receptor binding [GO:0070697]; beta-1 adrenergic receptor binding [GO:0031697]; kinesin binding [GO:0019894]; phosphatase binding [GO:0019902]; protein-containing complex binding [GO:0044877]; receptor signaling complex adaptor activity [GO:0030159]; SMAD binding [GO:0046332]; structural constituent of postsynaptic density [GO:0098919]; structural constituent of postsynaptic specialization [GO:0098879]; type II activin receptor binding [GO:0070699]
D3ZWK4	LMBL1_RAT	reviewed	826	chromatin binding [GO:0003682]; DNA-binding transcription factor activity [GO:0003700]; histone binding [GO:0042393]; identical protein binding [GO:0042802]; methylated histone binding [GO:0035064]; nucleosomal histone binding [GO:0031493]; nucleosome binding [GO:0031491]; SAM domain binding [GO:0032093]; zinc ion binding [GO:0008270]
P48679	LMNA_RAT	reviewed	665	identical protein binding [GO:0042802]; protein phosphatase 1 binding [GO:0008157]
Q99MB5	LMO3_RAT	reviewed	145	metal ion binding [GO:0046872]
P0C1X9	LAIR1_RAT	reviewed	263	
Q99PV3	MKLN1_RAT	reviewed	735	identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]
P09216	KPCE_RAT	reviewed	737	14-3-3 protein binding [GO:0071889]; actin monomer binding [GO:0003785]; ATP binding [GO:0005524]; calcium-independent protein kinase C activity [GO:0004699]; enzyme activator activity [GO:0008047]; enzyme binding [GO:0019899]; ethanol binding [GO:0035276]; metal ion binding [GO:0046872]; protein kinase binding [GO:0019901]; protein kinase C activity [GO:0004697]; protein serine/threonine kinase activity [GO:0004674]; SH3 domain binding [GO:0017124]; signaling receptor activator activity [GO:0030546]; signaling receptor binding [GO:0005102]
P15127	INSR_RAT	reviewed	1383	3-phosphoinositide-dependent protein kinase binding [GO:0043423]; amyloid-beta binding [GO:0001540]; ATP binding [GO:0005524]; cargo receptor activity [GO:0038024]; GTP binding [GO:0005525]; identical protein binding [GO:0042802]; insulin-activated receptor activity [GO:0005009]; insulin binding [GO:0043559]; insulin-like growth factor I binding [GO:0031994]; insulin-like growth factor II binding [GO:0031995]; insulin-like growth factor receptor binding [GO:0005159]; insulin receptor substrate binding [GO:0043560]; lipoic acid binding [GO:0031405]; phosphatidylinositol 3-kinase binding [GO:0043548]; protein-containing complex binding [GO:0044877]; protein domain specific binding [GO:0019904]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase activity [GO:0004713]; PTB domain binding [GO:0051425]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
B2RYG6	OTUB1_RAT	reviewed	271	NEDD8-specific protease activity [GO:0019784]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]
Q05030	PGFRB_RAT	reviewed	1097	ATP binding [GO:0005524]; enzyme binding [GO:0019899]; kinase activity [GO:0016301]; phosphatidylinositol 3-kinase binding [GO:0043548]; platelet-derived growth factor-activated receptor activity [GO:0005017]; platelet-derived growth factor beta-receptor activity [GO:0005019]; platelet-derived growth factor binding [GO:0048407]; platelet-derived growth factor receptor binding [GO:0005161]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein tyrosine kinase activity [GO:0004713]; signaling receptor binding [GO:0005102]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; vascular endothelial growth factor binding [GO:0038085]
Q2L4T2	PAX9_RAT	reviewed	342	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
P04474	PRP3_RAT	reviewed	206	
P47824	P2RX1_RAT	reviewed	399	ATP binding [GO:0005524]; cation channel activity [GO:0005261]; drug binding [GO:0008144]; extracellularly ATP-gated cation channel activity [GO:0004931]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; purinergic nucleotide receptor activity [GO:0001614]; zinc ion binding [GO:0008270]
Q64663	P2RX7_RAT	reviewed	595	ATP binding [GO:0005524]; channel activity [GO:0015267]; copper ion binding [GO:0005507]; extracellularly ATP-gated cation channel activity [GO:0004931]; lipopolysaccharide binding [GO:0001530]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activator activity [GO:0043539]; purinergic nucleotide receptor activity [GO:0001614]; scaffold protein binding [GO:0097110]; signaling receptor activity [GO:0038023]; signaling receptor binding [GO:0005102]; zinc ion binding [GO:0008270]
Q63570	PRS6B_RAT	reviewed	418	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]
P02625	PRVA_RAT	reviewed	110	calcium ion binding [GO:0005509]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]
P70526	OLF1_RAT	reviewed	314	G protein-coupled receptor activity [GO:0004930]; olfactory receptor activity [GO:0004984]
D3ZGX1	NEXMI_RAT	reviewed	1517	
D3Z9H7	NFAC4_RAT	reviewed	901	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; peroxisome proliferator activated receptor binding [GO:0042975]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription factor binding [GO:0008134]
P10937	PNMT_RAT	reviewed	285	methyltransferase activity [GO:0008168]; phenylethanolamine N-methyltransferase activity [GO:0004603]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; transferase activity [GO:0016740]
Q5HZW7	PLET1_RAT	reviewed	255	
Q62688	PLCL1_RAT	reviewed	1096	GABA receptor binding [GO:0050811]; inositol 1,4,5 trisphosphate binding [GO:0070679]; phosphatidylinositol phospholipase C activity [GO:0004435]
Q6MFY6	PP1RB_RAT	reviewed	127	protein phosphatase 1 binding [GO:0008157]; protein phosphatase inhibitor activity [GO:0004864]; protein serine/threonine phosphatase inhibitor activity [GO:0004865]; ubiquitin protein ligase activity [GO:0061630]
Q63647	PNRC1_RAT	reviewed	296	
D4ACN8	PLRKT_RAT	reviewed	147	
P97881	MUC13_RAT	reviewed	547	protein homodimerization activity [GO:0042803]
Q5CZZ9	PI51B_RAT	reviewed	539	1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]
Q5I6B8	PI51C_RAT	reviewed	688	1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; talin binding [GO:1990147]
Q5U2P6	PIANP_RAT	reviewed	272	
Q6IE52	MUG2_RAT	reviewed	1448	endopeptidase inhibitor activity [GO:0004866]; protease binding [GO:0002020]; serine-type endopeptidase inhibitor activity [GO:0004867]
Q6AZ28	PIAS2_RAT	reviewed	572	androgen receptor binding [GO:0050681]; DNA binding [GO:0003677]; estrogen receptor binding [GO:0030331]; glucocorticoid receptor binding [GO:0035259]; protein domain specific binding [GO:0019904]; RNA polymerase II transcription factor binding [GO:0001085]; SUMO ligase activity [GO:0061665]; SUMO transferase activity [GO:0019789]; transcription coregulator activity [GO:0003712]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]
Q63598	PLST_RAT	reviewed	630	actin filament binding [GO:0051015]; calcium ion binding [GO:0005509]; structural constituent of presynaptic actin cytoskeleton [GO:0098699]
P41498	PPAC_RAT	reviewed	158	acid phosphatase activity [GO:0003993]; non-membrane spanning protein tyrosine phosphatase activity [GO:0004726]; phosphatase activity [GO:0016791]; protein tyrosine phosphatase activity [GO:0004725]; SH3 domain binding [GO:0017124]
Q9EQY6	PIGM_RAT	reviewed	423	mannosyltransferase activity [GO:0000030]
O35790	PIGL_RAT	reviewed	252	N-acetylglucosaminylphosphatidylinositol deacetylase activity [GO:0000225]
P20611	PPAL_RAT	reviewed	423	acid phosphatase activity [GO:0003993]; phosphoprotein phosphatase activity [GO:0004721]; phosphotyrosine residue binding [GO:0001784]
Q60GF7	PIGX_RAT	reviewed	252	
P51740	PPBI2_RAT	reviewed	551	alkaline phosphatase activity [GO:0004035]; metal ion binding [GO:0046872]
P53809	PPCT_RAT	reviewed	214	phosphatidylcholine binding [GO:0031210]; phosphatidylcholine transporter activity [GO:0008525]
O70444	PIM3_RAT	reviewed	326	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
P26794	PIM1_RAT	reviewed	313	ATP binding [GO:0005524]; manganese ion binding [GO:0030145]; protein serine/threonine kinase activity [GO:0004674]; ribosomal small subunit binding [GO:0043024]; transcription factor binding [GO:0008134]
Q5BJX1	RM41_RAT	reviewed	134	structural constituent of ribosome [GO:0003735]
P0C2B9	RM42_RAT	reviewed	141	
D3ZPX4	PLXA3_RAT	reviewed	1872	semaphorin receptor activity [GO:0017154]
D3ZLH5	PLXB3_RAT	reviewed	1902	cell-cell adhesion mediator activity [GO:0098632]; protein domain specific binding [GO:0019904]; Rho GDP-dissociation inhibitor binding [GO:0051022]; semaphorin receptor activity [GO:0017154]
O70417	PIP_RAT	reviewed	146	aspartic-type endopeptidase activity [GO:0004190]; IgG binding [GO:0019864]; protein dimerization activity [GO:0046983]
D3ZGB1	NFAT5_RAT	reviewed	1548	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription factor binding [GO:0008134]
D3ZUA0	MTD2L_RAT	reviewed	338	methenyltetrahydrofolate cyclohydrolase activity [GO:0004477]; methylenetetrahydrofolate dehydrogenase (NAD+) activity [GO:0004487]; methylenetetrahydrofolate dehydrogenase (NADP+) activity [GO:0004488]
Q4V7E2	PLAC1_RAT	reviewed	173	
Q498R1	MTRR_RAT	reviewed	700	[methionine synthase] reductase activity [GO:0030586]; aquacobalamin reductase (NADPH) activity [GO:0050444]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; NADPH binding [GO:0070402]; NADPH-hemoprotein reductase activity [GO:0003958]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor [GO:0016723]
P09895	RL5_RAT	reviewed	297	5S rRNA binding [GO:0008097]; mRNA 3'-UTR binding [GO:0003730]; mRNA 5'-UTR binding [GO:0048027]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; ubiquitin ligase inhibitor activity [GO:1990948]; ubiquitin protein ligase binding [GO:0031625]
Q9Z1C8	RPGF3_RAT	reviewed	926	cAMP binding [GO:0030552]; guanyl-nucleotide exchange factor activity [GO:0005085]; ion channel binding [GO:0044325]; protein domain specific binding [GO:0019904]; Rap guanyl-nucleotide exchange factor activity [GO:0017034]
P29315	RINI_RAT	reviewed	456	ribonuclease inhibitor activity [GO:0008428]
P15178	SYDC_RAT	reviewed	501	aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; RNA binding [GO:0003723]
P34900	SDC2_RAT	reviewed	201	identical protein binding [GO:0042802]; PDZ domain binding [GO:0030165]
Q810I1	TRI50_RAT	reviewed	483	identical protein binding [GO:0042802]; transferase activity [GO:0016740]; zinc ion binding [GO:0008270]
A0A0G2JXN2	TRI46_RAT	reviewed	759	zinc ion binding [GO:0008270]
Q4QRB2	SYF2_RAT	reviewed	242	
P56720	SRBP1_RAT	reviewed	1134	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; nuclear receptor activity [GO:0004879]; protein-containing complex binding [GO:0044877]; protein dimerization activity [GO:0046983]; protein kinase binding [GO:0019901]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; sterol response element binding [GO:0032810]; transcription regulatory region DNA binding [GO:0044212]
Q9JHE5	S38A2_RAT	reviewed	504	amino acid transmembrane transporter activity [GO:0015171]; L-glutamine transmembrane transporter activity [GO:0015186]; symporter activity [GO:0015293]
Q02734	SIAT6_RAT	reviewed	374	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity [GO:0003836]; N-acetyllactosaminide alpha-2,3-sialyltransferase activity [GO:0008118]; sialyltransferase activity [GO:0008373]
Q63610	TPM3_RAT	reviewed	248	actin filament binding [GO:0051015]
Q5RK27	S12A7_RAT	reviewed	1083	cation:chloride symporter activity [GO:0015377]; potassium:chloride symporter activity [GO:0015379]; protein kinase binding [GO:0019901]
P50237	ST1C1_RAT	reviewed	304	alcohol sulfotransferase activity [GO:0004027]; aryl sulfotransferase activity [GO:0004062]
Q9JKM5	S1PR5_RAT	reviewed	400	G protein-coupled receptor activity [GO:0004930]; sphingosine-1-phosphate receptor activity [GO:0038036]
Q53UA7	TAOK3_RAT	reviewed	898	ATP binding [GO:0005524]; MAP kinase kinase kinase activity [GO:0004709]; protein serine/threonine kinase activity [GO:0004674]; transferase activity [GO:0016740]
Q6F6B3	TANC1_RAT	reviewed	1849	
Q63544	SYUG_RAT	reviewed	123	alpha-tubulin binding [GO:0043014]; beta-tubulin binding [GO:0048487]
Q6AY76	TM248_RAT	reviewed	314	
P0C6P6	TYY2_RAT	reviewed	376	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; proximal promoter sequence-specific DNA binding [GO:0000987]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
P11232	THIO_RAT	reviewed	105	enzyme binding [GO:0019899]; peptide disulfide oxidoreductase activity [GO:0015037]; protein disulfide oxidoreductase activity [GO:0015035]; thioredoxin-disulfide reductase activity [GO:0004791]
P13668	STMN1_RAT	reviewed	149	tubulin binding [GO:0015631]
Q5GH59	XKR4_RAT	reviewed	647	
Q5GH57	XKR6_RAT	reviewed	638	
B2RZD2	T126B_RAT	reviewed	229	
Q7TP17	U2AF4_RAT	reviewed	220	metal ion binding [GO:0046872]; pre-mRNA 3'-splice site binding [GO:0030628]
Q3MHT4	STPAP_RAT	reviewed	866	ATP binding [GO:0005524]; enzyme binding [GO:0019899]; mRNA 3'-UTR binding [GO:0003730]; polynucleotide adenylyltransferase activity [GO:0004652]; RNA binding [GO:0003723]; RNA uridylyltransferase activity [GO:0050265]; zinc ion binding [GO:0008270]
Q4KLY8	STPG1_RAT	reviewed	341	
Q6AY87	THOC6_RAT	reviewed	341	RNA binding [GO:0003723]
Q5XIT3	YIPF2_RAT	reviewed	311	Rab GTPase binding [GO:0017137]
Q925D4	T176B_RAT	reviewed	263	
P17246	TGFB1_RAT	reviewed	390	antigen binding [GO:0003823]; cytokine activity [GO:0005125]; enzyme binding [GO:0019899]; growth factor activity [GO:0008083]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; protein N-terminus binding [GO:0047485]; protein serine/threonine kinase activator activity [GO:0043539]; transforming growth factor beta receptor binding [GO:0005160]; type III transforming growth factor beta receptor binding [GO:0034714]; type II transforming growth factor beta receptor binding [GO:0005114]; type I transforming growth factor beta receptor binding [GO:0034713]
P26342	TGBR3_RAT	reviewed	853	activin binding [GO:0048185]; coreceptor activity [GO:0015026]; fibroblast growth factor binding [GO:0017134]; glycosaminoglycan binding [GO:0005539]; heparin binding [GO:0008201]; PDZ domain binding [GO:0030165]; SMAD binding [GO:0046332]; transforming growth factor beta-activated receptor activity [GO:0005024]; transforming growth factor beta binding [GO:0050431]; transforming growth factor beta receptor activity, type III [GO:0070123]; transforming growth factor beta receptor binding [GO:0005160]; type II transforming growth factor beta receptor binding [GO:0005114]
P32851	STX1A_RAT	reviewed	288	ATP-dependent protein binding [GO:0043008]; calcium channel inhibitor activity [GO:0019855]; calcium-dependent protein binding [GO:0048306]; chloride channel inhibitor activity [GO:0019869]; identical protein binding [GO:0042802]; ion channel binding [GO:0044325]; kinase binding [GO:0019900]; myosin binding [GO:0017022]; myosin head/neck binding [GO:0032028]; protein binding, bridging [GO:0030674]; protein-containing complex binding [GO:0044877]; protein domain specific binding [GO:0019904]; protein N-terminus binding [GO:0047485]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]
Q75UQ2	CFDP1_RAT	reviewed	295	
Q6AY52	CG061_RAT	reviewed	200	
Q9QXY8	CCL7_RAT	reviewed	97	CCR1 chemokine receptor binding [GO:0031726]; CCR2 chemokine receptor binding [GO:0031727]; CCR chemokine receptor binding [GO:0048020]; chemokine activity [GO:0008009]; heparin binding [GO:0008201]
Q8VHW5	CCG8_RAT	reviewed	421	calcium channel regulator activity [GO:0005246]; ionotropic glutamate receptor binding [GO:0035255]; protein phosphatase 2B binding [GO:0030346]; voltage-gated calcium channel activity [GO:0005245]
Q64640	ADK_RAT	reviewed	361	adenosine kinase activity [GO:0004001]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]
Q1WIM2	CADM2_RAT	reviewed	435	
P39951	CDK1_RAT	reviewed	297	ATP binding [GO:0005524]; chromatin binding [GO:0003682]; cyclin binding [GO:0030332]; cyclin-dependent protein kinase activity [GO:0097472]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; histone kinase activity [GO:0035173]; Hsp70 protein binding [GO:0030544]; kinase activity [GO:0016301]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]
Q5M883	CLIC2_RAT	reviewed	245	chloride channel activity [GO:0005254]; glutathione peroxidase activity [GO:0004602]; voltage-gated ion channel activity [GO:0005244]
