Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q9STG2	COPT2_ARATH	reviewed	158	copper ion transmembrane transporter activity [GO:0005375]; high-affinity copper ion transmembrane transporter activity [GO:0015089]
Q8GWP3	COPT6_ARATH	reviewed	145	copper ion transmembrane transporter activity [GO:0005375]
Q8GXE6	AKT6_ARATH	reviewed	888	voltage-gated potassium channel activity [GO:0005249]
Q5XQC7	BON3_ARATH	reviewed	584	calcium-dependent phospholipid binding [GO:0005544]
Q9FHA2	ALC_ARATH	reviewed	210	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]
Q9LY74	BQMT_ARATH	reviewed	338	2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity [GO:0102550]; 2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity [GO:0051741]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
O22241	AROD4_ARATH	reviewed	424	arogenate dehydratase activity [GO:0047769]; prephenate dehydratase activity [GO:0004664]
Q66LG9	CENPC_ARATH	reviewed	705	centromeric DNA binding [GO:0019237]
Q8RXD4	BRCA1_ARATH	reviewed	941	DNA binding [GO:0003677]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
Q9C7T7	CEPR2_ARATH	reviewed	977	ATP binding [GO:0005524]; peptide binding [GO:0042277]; peptide hormone binding [GO:0017046]; peptide receptor activity [GO:0001653]; protein serine/threonine kinase activity [GO:0004674]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
Q8L778	CESA5_ARATH	reviewed	1069	cellulose synthase (UDP-forming) activity [GO:0016760]; cellulose synthase activity [GO:0016759]; metal ion binding [GO:0046872]
E5KGE0	BRIZ1_ARATH	reviewed	488	hydrolase activity [GO:0016787]; protein heterodimerization activity [GO:0046982]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
Q6USK2	CERK_ARATH	reviewed	608	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; ceramide kinase activity [GO:0001729]; dihydroceramide kinase activity [GO:0102773]; NAD+ kinase activity [GO:0003951]
Q84JA6	CESA4_ARATH	reviewed	1049	cellulose synthase (UDP-forming) activity [GO:0016760]; cellulose synthase activity [GO:0016759]; metal ion binding [GO:0046872]
F4IVI0	BUB1_ARATH	reviewed	525	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q9LQE8	ARFN_ARATH	reviewed	605	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
O64636	C76C1_ARATH	reviewed	512	heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]
Q0WQE7	AUG3_ARATH	reviewed	617	
Q9LSY1	ASK8_ARATH	reviewed	152	cullin family protein binding [GO:0097602]
Q84MA8	AZG2_ARATH	reviewed	530	adenine nucleotide transmembrane transporter activity [GO:0000295]; guanine nucleotide transmembrane transporter activity [GO:0001409]; purine nucleobase transmembrane transporter activity [GO:0005345]
P31167	ADT1_ARATH	reviewed	381	ATP:ADP antiporter activity [GO:0005471]; copper ion binding [GO:0005507]
Q38841	AGL12_ARATH	reviewed	211	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
O82171	AGD10_ARATH	reviewed	395	GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]
Q500V5	AGDP1_ARATH	reviewed	517	histone binding [GO:0042393]
O22800	COL14_ARATH	reviewed	402	DNA-binding transcription factor activity [GO:0003700]; zinc ion binding [GO:0008270]
Q8GY31	CDC25_ARATH	reviewed	146	arsenate reductase (glutaredoxin) activity [GO:0008794]; metal ion binding [GO:0046872]; protein tyrosine phosphatase activity [GO:0004725]
Q9CAX3	CASP2_ARATH	reviewed	204	4 iron, 4 sulfur cluster binding [GO:0051539]; protein homodimerization activity [GO:0042803]
Q96524	CRY2_ARATH	reviewed	612	ATP binding [GO:0005524]; blue light photoreceptor activity [GO:0009882]; FAD binding [GO:0071949]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]
O82226	CNGC6_ARATH	reviewed	747	calmodulin binding [GO:0005516]; cAMP binding [GO:0030552]; cGMP binding [GO:0030553]; intracellular cGMP-activated cation channel activity [GO:0005223]; voltage-gated potassium channel activity [GO:0005249]
Q8W4D4	BAGP1_ARATH	reviewed	594	
Q94KL5	BLH4_ARATH	reviewed	627	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q8W0Z7	BCAL1_ARATH	reviewed	555	branched-chain-amino-acid transaminase activity [GO:0004084]
Q9FH31	2SS5_ARATH	reviewed	165	nutrient reservoir activity [GO:0045735]
Q9FK12	CRF3_ARATH	reviewed	354	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9LDQ3	CRK35_ARATH	reviewed	669	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q9LSJ8	AB16B_ARATH	reviewed	1228	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q1PE49	4ON1_ARATH	reviewed	247	
Q94A43	BEH2_ARATH	reviewed	318	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q7PC84	AB39G_ARATH	reviewed	1454	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q8VZZ4	AB6C_ARATH	reviewed	1466	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATPase-coupled xenobiotic transmembrane transporter activity [GO:0008559]; ATP binding [GO:0005524]
Q9FFN4	BGAL6_ARATH	reviewed	718	beta-galactosidase activity [GO:0004565]
Q9MA55	ACBP4_ARATH	reviewed	668	fatty-acyl-CoA binding [GO:0000062]; lipid binding [GO:0008289]
Q7XJR2	ANTR3_ARATH	reviewed	512	inorganic phosphate transmembrane transporter activity [GO:0005315]
Q66GI9	ANTR4_ARATH	reviewed	533	inorganic phosphate transmembrane transporter activity [GO:0005315]
Q9FHY1	ABIL4_ARATH	reviewed	279	
Q9SQT8	DHQSD_ARATH	reviewed	603	3-dehydroquinate dehydratase activity [GO:0003855]; NADP binding [GO:0050661]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]
Q8L7Z3	DRE2_ARATH	reviewed	272	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]
Q9LS02	AOC2_ARATH	reviewed	253	allene-oxide cyclase activity [GO:0046423]
Q9LS01	AOC3_ARATH	reviewed	258	allene-oxide cyclase activity [GO:0046423]
Q6NQ88	DDB2_ARATH	reviewed	557	damaged DNA binding [GO:0003684]; metal ion binding [GO:0046872]
Q9LMP6	DRL3_ARATH	reviewed	851	ADP binding [GO:0043531]; ATP binding [GO:0005524]
Q9FFQ5	FLS3_ARATH	reviewed	308	dioxygenase activity [GO:0051213]; flavonol synthase activity [GO:0045431]; metal ion binding [GO:0046872]
Q9FPR3	EDR1_ARATH	reviewed	933	ATP binding [GO:0005524]; kinase activity [GO:0016301]; MAP kinase kinase kinase activity [GO:0004709]; protein serine/threonine/tyrosine kinase activity [GO:0004712]
Q94CI6	EDL18_ARATH	reviewed	478	carbohydrate:proton symporter activity [GO:0005351]
F4K3G5	EDM2_ARATH	reviewed	1297	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q9LU39	GLUBP_ARATH	reviewed	317	cofactor binding [GO:0048037]; protein membrane anchor [GO:0043495]
Q9FKG2	EF107_ARATH	reviewed	201	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
Q6BDA0	ELF6_ARATH	reviewed	1340	dioxygenase activity [GO:0051213]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-trimethyl-K4 specific) [GO:0034647]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]
Q681Z2	DSP3_ARATH	reviewed	203	phosphatase activity [GO:0016791]; protein tyrosine phosphatase activity [GO:0004725]
Q2V4D7	DEF34_ARATH	reviewed	73	
Q9SAG8	DNAJ8_ARATH	reviewed	163	
Q9LYD9	EMF1_ARATH	reviewed	1096	double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; single-stranded DNA binding [GO:0003697]
P82790	DEF80_ARATH	reviewed	79	
F4JZC2	ENAS1_ARATH	reviewed	680	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity [GO:0033925]
Q8L7G7	DEF96_ARATH	reviewed	92	
P82794	DEF97_ARATH	reviewed	86	
Q5XVJ4	FAN1_ARATH	reviewed	891	5'-3' exonuclease activity [GO:0008409]; 5'-flap endonuclease activity [GO:0017108]; flap-structured DNA binding [GO:0070336]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; phosphodiesterase I activity [GO:0004528]; zinc ion binding [GO:0008270]
Q9LJC0	FB170_ARATH	reviewed	367	
Q9SD70	FB195_ARATH	reviewed	414	
Q9LUP7	FB154_ARATH	reviewed	381	
Q9LUS5	FB146_ARATH	reviewed	374	
Q9LJU6	FAX6_ARATH	reviewed	119	
Q9LPJ7	FB31_ARATH	reviewed	446	
Q9ZVH0	FEZ_ARATH	reviewed	418	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9SRD0	FB88_ARATH	reviewed	373	
Q9FXC7	FB79_ARATH	reviewed	296	
Q6ICX6	FB329_ARATH	reviewed	408	
Q9FX09	FB40_ARATH	reviewed	370	
Q9SUG4	FB241_ARATH	reviewed	363	
Q9FM94	FBD21_ARATH	reviewed	421	
Q9LID1	FBK54_ARATH	reviewed	395	
Q84M94	FBK15_ARATH	reviewed	421	
Q9M8L2	FBK30_ARATH	reviewed	354	
Q9SE97	FH1_ARATH	reviewed	1051	actin binding [GO:0003779]; actin filament binding [GO:0051015]
Q9S9X4	FBL8_ARATH	reviewed	554	ubiquitin-protein transferase activity [GO:0004842]
Q9C6S1	FH14_ARATH	reviewed	1230	actin binding [GO:0003779]; actin filament binding [GO:0051015]; microtubule binding [GO:0008017]; phosphoprotein phosphatase activity [GO:0004721]
Q56W59	FBL84_ARATH	reviewed	455	
Q9LH02	FH17_ARATH	reviewed	495	
P0C5K3	FH15B_ARATH	reviewed	352	
O22824	FH2_ARATH	reviewed	894	actin binding [GO:0003779]
A8MR65	FHL_ARATH	reviewed	201	protein homodimerization activity [GO:0042803]
Q9ZV33	DOF22_ARATH	reviewed	340	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription regulatory region DNA binding [GO:0044212]
P68350	DOF15_ARATH	reviewed	175	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription regulatory region DNA binding [GO:0044212]
Q8LDR0	DOF54_ARATH	reviewed	307	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription regulatory region DNA binding [GO:0044212]
Q94JW0	DOHH_ARATH	reviewed	314	deoxyhypusine monooxygenase activity [GO:0019135]; metal ion binding [GO:0046872]
Q9SUB0	DOF43_ARATH	reviewed	232	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q9SE95	FIP2_ARATH	reviewed	298	
F4KDH9	FIPS5_ARATH	reviewed	1196	identical protein binding [GO:0042802]; RNA binding [GO:0003723]
Q9M1J1	FIS1A_ARATH	reviewed	170	
Q5BPS3	DOR_ARATH	reviewed	387	
P0DKJ7	FIS2L_ARATH	reviewed	813	metal ion binding [GO:0046872]
Q9FGN8	DYAD_ARATH	reviewed	639	
Q9SV01	FBW4_ARATH	reviewed	454	histone binding [GO:0042393]
Q9LW31	FUS3_ARATH	reviewed	313	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; kinase binding [GO:0019900]
Q9FNY3	DPA_ARATH	reviewed	292	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9SFF4	FPP2_ARATH	reviewed	629	
O65649	FPP5_ARATH	reviewed	996	
Q9C698	FPP6_ARATH	reviewed	1054	
Q9SLN1	FPP7_ARATH	reviewed	898	
Q500V9	DPB2_ARATH	reviewed	526	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA polymerase binding [GO:0070182]
Q0V7S6	FK125_ARATH	reviewed	442	
Q9LFV5	FK111_ARATH	reviewed	448	ubiquitin-protein transferase activity [GO:0004842]
Q9FLB3	FK153_ARATH	reviewed	143	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
Q9LV91	DPE1_ARATH	reviewed	576	4-alpha-glucanotransferase activity [GO:0004134]; beta-maltose 4-alpha-glucanotransferase activity [GO:0102500]
Q9SVA1	FK100_ARATH	reviewed	395	
Q9STL4	CEP2_ARATH	reviewed	361	cysteine-type endopeptidase activity [GO:0004197]
Q9M2K4	BZP61_ARATH	reviewed	329	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
O65683	BZP11_ARATH	reviewed	159	DNA-binding transcription factor activity [GO:0003700]; protein heterodimerization activity [GO:0046982]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q8L7G0	ARFA_ARATH	reviewed	665	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]
Q94AD9	C3H3_ARATH	reviewed	404	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; nuclease activity [GO:0004518]
Q9SY65	ASK18_ARATH	reviewed	158	
Q9FMV7	C94B1_ARATH	reviewed	510	heme binding [GO:0020037]; iron ion binding [GO:0005506]; jasmonoyl-isoleucine-12-hydroxylase activity [GO:0052694]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
Q38837	AGL13_ARATH	reviewed	244	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
Q9M9B3	COL8_ARATH	reviewed	319	zinc ion binding [GO:0008270]
O23164	CRPM4_ARATH	reviewed	202	
Q9LRK5	CRR32_ARATH	reviewed	255	
Q9LS42	CASP_ARATH	reviewed	689	
Q9SEZ3	CDF5_ARATH	reviewed	399	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
P0CH03	AT21C_ARATH	reviewed	366	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q41931	ACCO2_ARATH	reviewed	320	1-aminocyclopropane-1-carboxylate oxidase activity [GO:0009815]; copper ion binding [GO:0005507]; dioxygenase activity [GO:0051213]; L-ascorbic acid binding [GO:0031418]
Q9M2S3	AHL15_ARATH	reviewed	310	AT DNA binding [GO:0003680]; DNA-binding transcription factor activity [GO:0003700]
Q9ZUN4	ACCO1_ARATH	reviewed	310	1-aminocyclopropane-1-carboxylate oxidase activity [GO:0009815]; dioxygenase activity [GO:0051213]; L-ascorbic acid binding [GO:0031418]; metal ion binding [GO:0046872]
Q9S7C9	AHL27_ARATH	reviewed	311	AT DNA binding [GO:0003680]; DNA-binding transcription factor activity [GO:0003700]; double-stranded DNA binding [GO:0003690]; histone binding [GO:0042393]; protein self-association [GO:0043621]
Q9M9R4	AHL28_ARATH	reviewed	206	AT DNA binding [GO:0003680]; DNA-binding transcription factor activity [GO:0003700]
Q9C9K7	AHL29_ARATH	reviewed	302	AT DNA binding [GO:0003680]; DNA-binding transcription factor activity [GO:0003700]; protein self-association [GO:0043621]
Q8GWQ2	AHL20_ARATH	reviewed	281	AT DNA binding [GO:0003680]; DNA-binding transcription factor activity [GO:0003700]
Q9FHM5	AHL4_ARATH	reviewed	419	AT DNA binding [GO:0003680]; protein self-association [GO:0043621]
Q8GXB3	AHL5_ARATH	reviewed	378	AT DNA binding [GO:0003680]
F4I248	CSCLB_ARATH	reviewed	711	calcium activated cation channel activity [GO:0005227]
Q9LVB0	AHL6_ARATH	reviewed	404	AT DNA binding [GO:0003680]
Q8GUH7	CSCLC_ARATH	reviewed	703	calcium activated cation channel activity [GO:0005227]; mechanosensitive ion channel activity [GO:0008381]
O23393	BIA1_ARATH	reviewed	435	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]
Q9C8G9	AB1C_ARATH	reviewed	1622	(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity [GO:1902417]; ATPase activity [GO:0016887]; ATPase-coupled arsenite transmembrane transporter activity [GO:0015446]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATPase-coupled xenobiotic transmembrane transporter activity [GO:0008559]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]
Q9LID6	AB1E_ARATH	reviewed	603	4 iron, 4 sulfur cluster binding [GO:0051539]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]; iron ion binding [GO:0005506]; ribosomal small subunit binding [GO:0043024]
O80946	AB1G_ARATH	reviewed	740	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q8RWG1	AB1K1_ARATH	reviewed	682	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
Q9M3B9	AB20B_ARATH	reviewed	1408	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q9LZ98	AB20I_ARATH	reviewed	328	ATPase activity [GO:0016887]; ATP binding [GO:0005524]
Q9LXJ1	BIC1_ARATH	reviewed	140	
Q7XA72	AB21G_ARATH	reviewed	672	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q93YS4	AB22G_ARATH	reviewed	751	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
P42762	CLPD_ARATH	reviewed	945	ATPase activity [GO:0016887]; ATP binding [GO:0005524]
Q9M0G9	AB24B_ARATH	reviewed	680	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q9SKN3	CSPL6_ARATH	reviewed	179	
Q84TH5	AB25G_ARATH	reviewed	662	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q84K47	AB2A_ARATH	reviewed	983	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]; lipid transporter activity [GO:0005319]
Q94CD5	ATG7_ARATH	reviewed	697	Atg12 activating enzyme activity [GO:0019778]; Atg8 activating enzyme activity [GO:0019779]
Q8L924	CSPL7_ARATH	reviewed	201	4 iron, 4 sulfur cluster binding [GO:0051539]
F4JSZ5	BIG1_ARATH	reviewed	1687	ARF guanyl-nucleotide exchange factor activity [GO:0005086]
Q7PC86	AB35G_ARATH	reviewed	1442	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
P0CB17	CSPLH_ARATH	reviewed	154	
Q1HDT3	CHX16_ARATH	reviewed	811	solute:proton antiporter activity [GO:0015299]
Q1HDT2	CHX24_ARATH	reviewed	859	solute:proton antiporter activity [GO:0015299]
O22920	CHX13_ARATH	reviewed	831	potassium ion transmembrane transporter activity [GO:0015079]; solute:proton antiporter activity [GO:0015299]; symporter activity [GO:0015293]
O80526	ACLA3_ARATH	reviewed	424	ATP binding [GO:0005524]; ATP citrate synthase activity [GO:0003878]
Q38867	CP19C_ARATH	reviewed	176	cyclosporin A binding [GO:0016018]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]
P93823	ATL1_ARATH	reviewed	381	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q9M0C3	ATL14_ARATH	reviewed	176	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
F4I1L3	ACC2_ARATH	reviewed	2355	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]
Q7X843	ATL48_ARATH	reviewed	349	metal ion binding [GO:0046872]; transferase activity [GO:0016740]; ubiquitin protein ligase binding [GO:0031625]
O22755	ATL44_ARATH	reviewed	185	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q67YI6	ATL65_ARATH	reviewed	411	metal ion binding [GO:0046872]; transferase activity [GO:0016740]; ubiquitin protein ligase binding [GO:0031625]
Q9SRM0	ATL66_ARATH	reviewed	158	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q9FG21	ATL71_ARATH	reviewed	197	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q9SG96	ATL72_ARATH	reviewed	181	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q9LQM2	ATL81_ARATH	reviewed	332	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q6DBH0	APD2_ARATH	reviewed	444	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
O64763	ATL9_ARATH	reviewed	378	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q8W4B2	APEM9_ARATH	reviewed	333	
Q8RX79	APG3_ARATH	reviewed	422	ribosome binding [GO:0043022]; translation release factor activity [GO:0003747]; translation release factor activity, codon specific [GO:0016149]
O65202	ACOX1_ARATH	reviewed	664	acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]
P25701	ACP2_ARATH	reviewed	136	acyl carrier activity [GO:0000036]; phosphopantetheine binding [GO:0031177]; protein domain specific binding [GO:0019904]
Q8LB10	CLPR4_ARATH	reviewed	305	ATPase binding [GO:0051117]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]
O49196	APK2_ARATH	reviewed	293	adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]
O80800	ACPM2_ARATH	reviewed	126	acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; cobalt ion binding [GO:0050897]; metal ion binding [GO:0046872]
Q9SAA9	CP511_ARATH	reviewed	488	heme binding [GO:0020037]; iron ion binding [GO:0005506]; methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]; sterol 14-demethylase activity [GO:0008398]
Q9LSZ0	APO4_ARATH	reviewed	337	RNA binding [GO:0003723]
Q9C562	CIPKA_ARATH	reviewed	479	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q9SYQ8	CLV1_ARATH	reviewed	980	ATP binding [GO:0005524]; protein self-association [GO:0043621]; protein serine/threonine kinase activity [GO:0004674]; receptor serine/threonine kinase binding [GO:0033612]
Q9XF04	CLV3_ARATH	reviewed	96	receptor serine/threonine kinase binding [GO:0033612]
O80902	CIPKM_ARATH	reviewed	431	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q66GN9	CLPX3_ARATH	reviewed	656	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; unfolded protein binding [GO:0051082]
Q93VD3	CIPKN_ARATH	reviewed	482	ATP binding [GO:0005524]; potassium channel activity [GO:0005267]; protein serine/threonine kinase activity [GO:0004674]
Q8GW78	CLPT2_ARATH	reviewed	241	protein histidine kinase binding [GO:0043424]
Q9FYK2	CML25_ARATH	reviewed	186	calcium ion binding [GO:0005509]
Q9C9U8	CML26_ARATH	reviewed	163	calcium ion binding [GO:0005509]
Q9SRP7	CML28_ARATH	reviewed	83	calcium ion binding [GO:0005509]
Q9FIH9	CML37_ARATH	reviewed	185	calcium ion binding [GO:0005509]
Q9SVG9	CML42_ARATH	reviewed	191	calcium ion binding [GO:0005509]
Q9LFP0	APT5_ARATH	reviewed	191	adenine phosphoribosyltransferase activity [GO:0003999]
Q9SA00	APRL4_ARATH	reviewed	310	
P17745	EFTU_ARATH	reviewed	476	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]
Q39043	BIP2_ARATH	reviewed	668	ATPase activity [GO:0016887]; ATPase activity, coupled [GO:0042623]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; misfolded protein binding [GO:0051787]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]
Q9SJM1	ACR10_ARATH	reviewed	410	
Q9LIS1	CR26L_ARATH	reviewed	420	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]
Q8RX71	BAG4_ARATH	reviewed	269	chaperone binding [GO:0051087]
Q8LG89	BABL_ARATH	reviewed	129	electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]
Q9LIB3	BAG8_ARATH	reviewed	551	calmodulin binding [GO:0005516]
Q8VYW2	BAM9_ARATH	reviewed	536	beta-amylase activity [GO:0016161]
Q39054	CNX1_ARATH	reviewed	670	ATP binding [GO:0005524]; molybdenum ion binding [GO:0030151]; molybdopterin adenylyltransferase activity [GO:0061598]; molybdopterin molybdotransferase activity [GO:0061599]; nitrate reductase activity [GO:0008940]
O65440	BAME3_ARATH	reviewed	992	ATP binding [GO:0005524]; identical protein binding [GO:0042802]; protein serine/threonine kinase activity [GO:0004674]
Q1EBV7	BASS2_ARATH	reviewed	409	pyruvate transmembrane transporter activity [GO:0050833]
Q9M2Y8	1A19_ARATH	reviewed	470	1-aminocyclopropane-1-carboxylate synthase activity [GO:0016847]; pyridoxal phosphate binding [GO:0030170]
Q0IGM7	BBX20_ARATH	reviewed	242	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]; zinc ion binding [GO:0008270]
Q9MAJ7	BGAL5_ARATH	reviewed	732	beta-galactosidase activity [GO:0004565]
Q9SCV3	BGAL9_ARATH	reviewed	887	beta-galactosidase activity [GO:0004565]; carbohydrate binding [GO:0030246]
Q9SHV2	GLR23_ARATH	reviewed	895	calcium channel activity [GO:0005262]; glutamate receptor activity [GO:0008066]; ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]
Q9LXE5	DRM1L_ARATH	reviewed	624	DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA binding [GO:0003677]
O64789	DRL18_ARATH	reviewed	925	ADP binding [GO:0043531]; ATP binding [GO:0005524]
Q9LW09	DRL22_ARATH	reviewed	375	ADP binding [GO:0043531]; ATP binding [GO:0005524]
Q9T048	DRL27_ARATH	reviewed	985	ADP binding [GO:0043531]; ATP binding [GO:0005524]
Q05763	DRTS2_ARATH	reviewed	565	dihydrofolate reductase activity [GO:0004146]; thymidylate synthase activity [GO:0004799]
Q84M98	EME1A_ARATH	reviewed	546	DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]
Q8RWD7	EMB74_ARATH	reviewed	281	
