Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q04217	DHR1_YEAST	reviewed	1267	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
Q06543	GPN3_YEAST	reviewed	272	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
P38728	ECM34_YEAST	reviewed	170	
P54005	DIA1_YEAST	reviewed	336	
Q03018	ESP1_YEAST	reviewed	1630	cysteine-type endopeptidase activity [GO:0004197]
P14065	GCY1_YEAST	reviewed	312	alcohol dehydrogenase (NADP+) activity [GO:0008106]; alditol:NADP+ 1-oxidoreductase activity [GO:0004032]; aldo-keto reductase (NADP) activity [GO:0004033]; glycerol 2-dehydrogenase (NADP+) activity [GO:0047953]; glycerol dehydrogenase [NAD(P)+] activity [GO:1990042]; mRNA binding [GO:0003729]; oxidoreductase activity [GO:0016491]
P38071	ETR1_YEAST	reviewed	380	DNA binding [GO:0003677]; enoyl-[acyl-carrier-protein] reductase activity [GO:0016631]; trans-2-enoyl-CoA reductase (NADPH) activity [GO:0019166]
Q99369	FSH3_YEAST	reviewed	266	carboxylic ester hydrolase activity [GO:0052689]
Q12125	GET4_YEAST	reviewed	312	
Q06336	GGA1_YEAST	reviewed	557	ubiquitin binding [GO:0043130]
P69850	DAD3_YEAST	reviewed	94	
Q8TGM5	ART3_YEAST	reviewed	67	
P38732	EFM1_YEAST	reviewed	585	protein-lysine N-methyltransferase activity [GO:0016279]
P47138	DPH4_YEAST	reviewed	172	ferrous iron binding [GO:0008198]
P40988	FET4_YEAST	reviewed	552	copper ion transmembrane transporter activity [GO:0005375]; iron ion transmembrane transporter activity [GO:0005381]
P38791	DHYS_YEAST	reviewed	387	deoxyhypusine synthase activity [GO:0034038]
P07286	GPT_YEAST	reviewed	448	metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; transferase activity, transferring glycosyl groups [GO:0016757]; UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity [GO:0003975]
Q03373	DIG2_YEAST	reviewed	323	transcription factor binding [GO:0008134]
P27882	ERV1_YEAST	reviewed	189	flavin adenine dinucleotide binding [GO:0050660]; flavin-linked sulfhydryl oxidase activity [GO:0016971]; protein disulfide oxidoreductase activity [GO:0015035]; thiol oxidase activity [GO:0016972]
Q06625	GDE_YEAST	reviewed	1536	4-alpha-glucanotransferase activity [GO:0004134]; amylo-alpha-1,6-glucosidase activity [GO:0004135]; beta-maltose 4-alpha-glucanotransferase activity [GO:0102500]
Q07825	FRA1_YEAST	reviewed	749	metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]
Q12473	FRE6_YEAST	reviewed	712	ferric-chelate reductase (NADPH) activity [GO:0052851]; ferric-chelate reductase activity [GO:0000293]; metal ion binding [GO:0046872]
P38823	DMA1_YEAST	reviewed	416	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]
P25453	DMC1_YEAST	reviewed	334	ATPase activity [GO:0016887]; ATPase inhibitor activity [GO:0042030]; ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; double-stranded DNA binding [GO:0003690]; recombinase activity [GO:0000150]; single-stranded DNA binding [GO:0003697]
Q12743	DFM1_YEAST	reviewed	341	misfolded protein binding [GO:0051787]; protein-containing complex binding [GO:0044877]; ubiquitin-specific protease binding [GO:1990381]
P39517	DHH1_YEAST	reviewed	506	ATP binding [GO:0005524]; chromatin binding [GO:0003682]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
P00045	CYC7_YEAST	reviewed	113	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
P53145	LSG1_YEAST	reviewed	640	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; mRNA binding [GO:0003729]
P52489	KPYK2_YEAST	reviewed	506	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; melatonin binding [GO:1904408]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]
P07172	HIS8_YEAST	reviewed	385	histidinol-phosphate transaminase activity [GO:0004400]; pyridoxal phosphate binding [GO:0030170]
Q2V2P8	CENPW_YEAST	reviewed	89	centromeric DNA binding [GO:0019237]
P32459	ALLA_YEAST	reviewed	195	ureidoglycolate hydrolase activity [GO:0004848]; ureidoglycolate lyase activity [GO:0050385]
P40558	CFD1_YEAST	reviewed	293	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]
P61829	ATP9_YEAST	reviewed	76	identical protein binding [GO:0042802]; lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
P38124	FLR1_YEAST	reviewed	548	fluconazole transmembrane transporter activity [GO:0015244]; xenobiotic transmembrane transporter activity [GO:0042910]
P43549	AQY3_YEAST	reviewed	646	glycerol channel activity [GO:0015254]
Q3E846	COA6_YEAST	reviewed	104	copper ion binding [GO:0005507]
P25612	AAD3_YEAST	reviewed	363	aryl-alcohol dehydrogenase (NADP+) activity [GO:0047681]
P39713	BDH2_YEAST	reviewed	417	diacetyl reductase ((R)-acetoin forming) activity [GO:0052587]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; zinc ion binding [GO:0008270]
P15891	ABP1_YEAST	reviewed	592	actin filament binding [GO:0051015]
P36053	ELF1_YEAST	reviewed	145	metal ion binding [GO:0046872]; RNA polymerase II complex binding [GO:0000993]
P47163	EFM3_YEAST	reviewed	339	protein-lysine N-methyltransferase activity [GO:0016279]
P20449	DBP5_YEAST	reviewed	482	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA-dependent ATPase activity [GO:0008186]; RNA helicase activity [GO:0003724]
P36120	DBP7_YEAST	reviewed	742	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
P25653	FIG2_YEAST	reviewed	1609	
P46681	DLD2_YEAST	reviewed	530	(R)-2-hydroxyglutarate dehydrogenase activity [GO:0051990]; actin binding [GO:0003779]; D-lactate dehydrogenase (cytochrome) activity [GO:0004458]; FAD binding [GO:0071949]
P32604	F26_YEAST	reviewed	452	6-phosphofructo-2-kinase activity [GO:0003873]; ATP binding [GO:0005524]; fructose-2,6-bisphosphate 2-phosphatase activity [GO:0004331]
P07807	DYR_YEAST	reviewed	211	dihydrofolate reductase activity [GO:0004146]; mRNA binding [GO:0003729]; NADP binding [GO:0050661]
P32460	DCG1_YEAST	reviewed	244	
P38289	EXO5_YEAST	reviewed	585	4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; single-stranded DNA 5'-3' exodeoxyribonuclease activity [GO:0045145]
Q03786	GNTK_YEAST	reviewed	193	ATP binding [GO:0005524]; gluconokinase activity [GO:0046316]
P38332	DPH7_YEAST	reviewed	387	diphthine methylesterase activity [GO:0061685]; protein methylesterase activity [GO:0051723]
Q08558	DCI1_YEAST	reviewed	271	dodecenoyl-CoA delta-isomerase activity [GO:0004165]
Q03034	FDC1_YEAST	reviewed	503	carboxy-lyase activity [GO:0016831]; metal ion binding [GO:0046872]
Q03212	EAR1_YEAST	reviewed	550	
P36014	GPX1_YEAST	reviewed	167	glutathione peroxidase activity [GO:0004602]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; phospholipid-hydroperoxide glutathione peroxidase activity [GO:0047066]
P0CX11	ERR2_YEAST	reviewed	437	magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]
P38140	ERT1_YEAST	reviewed	529	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P53388	DIP5_YEAST	reviewed	608	amino acid transmembrane transporter activity [GO:0015171]; dicarboxylic acid transmembrane transporter activity [GO:0005310]
P47103	CYP7_YEAST	reviewed	393	cyclosporin A binding [GO:0016018]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; ribonucleoprotein complex binding [GO:0043021]; unfolded protein binding [GO:0051082]
P21623	DIT1_YEAST	reviewed	536	catalytic activity [GO:0003824]
P38715	GRE3_YEAST	reviewed	327	alcohol dehydrogenase (NADP+) activity [GO:0008106]; alditol:NADP+ 1-oxidoreductase activity [GO:0004032]; D-xylose:NADP reductase activity [GO:0032866]; mRNA binding [GO:0003729]; oxidoreductase activity [GO:0016491]
P06106	CYSD_YEAST	reviewed	444	cysteine synthase activity [GO:0004124]; O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]
P36088	FRMSR_YEAST	reviewed	180	L-methionine-(R)-S-oxide reductase activity [GO:0033745]; methionine-R-sulfoxide reductase activity [GO:0070191]
Q12029	FSF1_YEAST	reviewed	327	serine transmembrane transporter activity [GO:0022889]; transmembrane transporter activity [GO:0022857]
P39708	DHE5_YEAST	reviewed	457	glutamate dehydrogenase (NADP+) activity [GO:0004354]
Q03957	CTK1_YEAST	reviewed	528	ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein kinase activity [GO:0004672]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]
P00175	CYB2_YEAST	reviewed	591	heme binding [GO:0020037]; L-lactate dehydrogenase (cytochrome) activity [GO:0004460]; L-lactate dehydrogenase activity [GO:0004459]; metal ion binding [GO:0046872]
Q04377	LCD1_YEAST	reviewed	747	damaged DNA binding [GO:0003684]
P40026	KRE29_YEAST	reviewed	464	
P38770	BRL1_YEAST	reviewed	471	
P14540	ALF_YEAST	reviewed	359	fructose-bisphosphate aldolase activity [GO:0004332]; melatonin binding [GO:1904408]; zinc ion binding [GO:0008270]
Q05933	ARPC3_YEAST	reviewed	178	actin binding [GO:0003779]
P36062	AVT3_YEAST	reviewed	692	amino acid transmembrane transporter activity [GO:0015171]; L-glutamine transmembrane transporter activity [GO:0015186]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-tyrosine transmembrane transporter activity [GO:0005302]
Q08409	AUS1_YEAST	reviewed	1394	ATPase activity [GO:0016887]; ATPase-coupled sterol transmembrane transporter activity [GO:0034041]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q07540	FRDA_YEAST	reviewed	174	2 iron, 2 sulfur cluster binding [GO:0051537]; ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]; ferroxidase activity [GO:0004322]; identical protein binding [GO:0042802]; iron chaperone activity [GO:0034986]
P38523	GRPE_YEAST	reviewed	228	adenyl-nucleotide exchange factor activity [GO:0000774]; chaperone binding [GO:0051087]; protein homodimerization activity [GO:0042803]; unfolded protein binding [GO:0051082]
P25596	GEX1_YEAST	reviewed	615	siderophore transmembrane transporter activity [GO:0015343]; solute:proton antiporter activity [GO:0015299]; transmembrane transporter activity [GO:0022857]
Q04233	GIS4_YEAST	reviewed	774	
P41911	GPD2_YEAST	reviewed	440	glycerol-3-phosphate dehydrogenase [NAD+] activity [GO:0004367]; NAD binding [GO:0051287]; protein homodimerization activity [GO:0042803]
P47026	GWT1_YEAST	reviewed	490	glucosaminyl-phosphatidylinositol O-acyltransferase activity [GO:0032216]
P38210	LDB7_YEAST	reviewed	180	
P40469	MET18_YEAST	reviewed	1032	
P07866	LTE1_YEAST	reviewed	1435	Ras guanyl-nucleotide exchange factor activity [GO:0005088]
P33417	IXR1_YEAST	reviewed	597	core promoter binding [GO:0001047]; damaged DNA binding [GO:0003684]; sequence-specific DNA binding [GO:0043565]
P0CY13	HMRA2_YEAST	reviewed	119	DNA binding [GO:0003677]
P32047	MLF3_YEAST	reviewed	452	
P47135	JSN1_YEAST	reviewed	1091	mRNA binding [GO:0003729]
P22943	HSP12_YEAST	reviewed	109	lipid binding [GO:0008289]
P47124	HOC1_YEAST	reviewed	396	alpha-1,6-mannosyltransferase activity [GO:0000009]
Q12520	HUT1_YEAST	reviewed	339	transmembrane transporter activity [GO:0022857]; UDP-galactose transmembrane transporter activity [GO:0005459]; UDP-glucose transmembrane transporter activity [GO:0005460]
Q06142	IMB1_YEAST	reviewed	861	disordered domain specific binding [GO:0097718]; importin-alpha family protein binding [GO:0061676]; nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; protein-containing complex binding [GO:0044877]; Ran guanyl-nucleotide exchange factor activity [GO:0005087]
P40069	IMB4_YEAST	reviewed	1113	nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; Ran GTPase binding [GO:0008536]
P53067	IMB5_YEAST	reviewed	1004	nuclear import signal receptor activity [GO:0061608]; Ran GTPase binding [GO:0008536]
Q00618	PGTA_YEAST	reviewed	327	Rab geranylgeranyltransferase activity [GO:0004663]; Rab GTPase binding [GO:0017137]
Q08972	NEW1_YEAST	reviewed	1196	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; mRNA binding [GO:0003729]; ribosome binding [GO:0043022]; translation termination factor activity [GO:0008079]
P53154	GUP1_YEAST	reviewed	560	O-acyltransferase activity [GO:0008374]; symporter activity [GO:0015293]; transferase activity, transferring acyl groups [GO:0016746]
Q03213	HOT1_YEAST	reviewed	719	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II general transcription initiation factor activity [GO:0016251]
Q06704	IMH1_YEAST	reviewed	911	
P09932	HO_YEAST	reviewed	586	DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]
P52911	EXG2_YEAST	reviewed	562	beta-glucosidase activity [GO:0008422]; glucan exo-1,3-beta-glucosidase activity [GO:0004338]
P13181	GAL2_YEAST	reviewed	574	carbohydrate:proton symporter activity [GO:0005351]; galactose transmembrane transporter activity [GO:0005354]; glucose transmembrane transporter activity [GO:0005355]; hexose transmembrane transporter activity [GO:0015149]
P32191	GPDM_YEAST	reviewed	649	glycerol-3-phosphate dehydrogenase (quinone) activity [GO:0004368]; sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity [GO:0052591]
Q08412	CUE5_YEAST	reviewed	411	protein binding, bridging [GO:0030674]; ubiquitin binding [GO:0043130]; ubiquitin conjugating enzyme binding [GO:0031624]
P52868	CWC23_YEAST	reviewed	283	
P53769	CWC24_YEAST	reviewed	259	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
P28319	CWP1_YEAST	reviewed	239	structural constituent of cell wall [GO:0005199]
Q12046	CWC2_YEAST	reviewed	339	metal ion binding [GO:0046872]; pre-mRNA binding [GO:0036002]; U6 snRNA binding [GO:0017070]
P25603	CWH36_YEAST	reviewed	130	
P25618	CWH43_YEAST	reviewed	953	
P24583	KPC1_YEAST	reviewed	1151	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase C activity [GO:0004697]; protein serine/threonine kinase activity [GO:0004674]
P36013	MAOM_YEAST	reviewed	669	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; malic enzyme activity [GO:0004470]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]
P38828	LSM12_YEAST	reviewed	187	RNA binding [GO:0003723]
P33734	HIS5_YEAST	reviewed	552	glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; oxo-acid-lyase activity [GO:0016833]
P40070	LSM4_YEAST	reviewed	187	RNA binding [GO:0003723]; U6 snRNA binding [GO:0017070]
P38999	LYS9_YEAST	reviewed	446	saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity [GO:0004755]
P43614	KEG1_YEAST	reviewed	200	
P32895	KPR1_YEAST	reviewed	427	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]
P38853	KEL1_YEAST	reviewed	1164	identical protein binding [GO:0042802]
P38063	KPR4_YEAST	reviewed	326	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]
P09064	IF2B_YEAST	reviewed	285	metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]
P25038	IF2M_YEAST	reviewed	676	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation initiation factor activity [GO:0003743]; tRNA binding [GO:0000049]
P35191	MDJ1_YEAST	reviewed	511	ATPase activator activity [GO:0001671]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]
P42834	MDJ2_YEAST	reviewed	146	ATPase activator activity [GO:0001671]
P42846	KRI1_YEAST	reviewed	591	
P07277	KIME_YEAST	reviewed	443	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; mevalonate kinase activity [GO:0004496]
P38130	KTR3_YEAST	reviewed	404	alpha-1,2-mannosyltransferase activity [GO:0000026]; mannosyltransferase activity [GO:0000030]
P41910	MAF1_YEAST	reviewed	395	RNA polymerase III core binding [GO:0000994]; RNA polymerase III type 1 promoter DNA binding [GO:0001030]; RNA polymerase III type 2 promoter DNA binding [GO:0001031]; RNA polymerase III type 3 promoter DNA binding [GO:0001032]
P00498	HIS1_YEAST	reviewed	297	ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; magnesium ion binding [GO:0000287]
P40545	HIS4_YEAST	reviewed	261	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity [GO:0003949]
P25046	MED19_YEAST	reviewed	220	RNA polymerase II transcription regulator recruiting activity [GO:0001135]; transcription coregulator activity [GO:0003712]
Q03829	MME1_YEAST	reviewed	368	magnesium ion transmembrane transporter activity [GO:0015095]
Q06005	LIPB_YEAST	reviewed	328	ligase activity [GO:0016874]; lipoyl(octanoyl) transferase activity [GO:0033819]; octanoyl transferase activity (acting on glycine-cleavage complex H protein) [GO:0102555]
P18963	IRA1_YEAST	reviewed	3092	GTPase activator activity [GO:0005096]
Q12205	MNL2_YEAST	reviewed	849	calcium ion binding [GO:0005509]; mannosyl-oligosaccharide 1,2-alpha-mannosidase activity [GO:0004571]
P47088	GPI14_YEAST	reviewed	403	mannosyltransferase activity [GO:0000030]
Q06469	CUR1_YEAST	reviewed	252	chaperone binding [GO:0051087]
P53830	CUS2_YEAST	reviewed	285	RNA binding [GO:0003723]; U2 snRNA binding [GO:0030620]
P53899	CUZ1_YEAST	reviewed	274	proteasome binding [GO:0070628]; zinc ion binding [GO:0008270]
P53333	CWC22_YEAST	reviewed	577	RNA binding [GO:0003723]
P53008	CWH41_YEAST	reviewed	833	mannosyl-oligosaccharide glucosidase activity [GO:0004573]
P07702	LYS2_YEAST	reviewed	1392	L-aminoadipate-semialdehyde dehydrogenase activity [GO:0004043]; phosphopantetheine binding [GO:0031177]
P40971	LYS14_YEAST	reviewed	790	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q06346	KEI1_YEAST	reviewed	221	inositol phosphoceramide synthase regulator activity [GO:0070917]
P13134	KEX2_YEAST	reviewed	814	metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252]
P04173	LEU3_YEAST	reviewed	364	3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]
P30624	LCF1_YEAST	reviewed	700	acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]; medium-chain fatty acid-CoA ligase activity [GO:0031956]
P39002	LCF3_YEAST	reviewed	694	acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]; very long-chain fatty acid-CoA ligase activity [GO:0031957]
P47912	LCF4_YEAST	reviewed	694	acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]
P20459	IF2A_YEAST	reviewed	304	ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]
P39005	KRE9_YEAST	reviewed	276	
P25586	KRR1_YEAST	reviewed	316	RNA binding [GO:0003723]
P19358	METK2_YEAST	reviewed	384	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
P03873	MBI2_YEAST	reviewed	423	electron transfer activity [GO:0009055]; endonuclease activity [GO:0004519]; nuclease activity [GO:0004518]
P48362	HGH1_YEAST	reviewed	394	
Q03579	LIP1_YEAST	reviewed	150	
P53338	MAL13_YEAST	reviewed	473	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]
P0CW40	MALX2_YEAST	reviewed	589	alpha-amylase activity [GO:0004556]; glucan 1,4-alpha-maltotriohydrolase activity [GO:0033934]; maltose alpha-glucosidase activity [GO:0032450]; oligo-1,6-glucosidase activity [GO:0004574]; sucrose alpha-glucosidase activity [GO:0004575]
P40065	MAM1_YEAST	reviewed	302	
P38873	KOG1_YEAST	reviewed	1557	protein binding, bridging [GO:0030674]; ubiquitin binding [GO:0043130]
P53271	COG2_YEAST	reviewed	262	
P41902	CRS5_YEAST	reviewed	69	copper ion binding [GO:0005507]
Q08032	CDC45_YEAST	reviewed	650	chromatin binding [GO:0003682]; DNA replication origin binding [GO:0003688]; single-stranded DNA binding [GO:0003697]
P53978	EF3B_YEAST	reviewed	1044	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; translation elongation factor activity [GO:0003746]
P32803	EMP24_YEAST	reviewed	203	
P31373	CYS3_YEAST	reviewed	394	carbon-sulfur lyase activity [GO:0016846]; cystathionine gamma-lyase activity [GO:0004123]; cysteine-S-conjugate beta-lyase activity [GO:0047804]; L-cysteine desulfhydrase activity [GO:0080146]; L-cystine L-cysteine-lyase (deaminating) [GO:0044540]; pyridoxal phosphate binding [GO:0030170]
Q07845	GRC3_YEAST	reviewed	632	ATP binding [GO:0005524]; polynucleotide 5'-hydroxyl-kinase activity [GO:0051731]
Q06053	DUS3_YEAST	reviewed	668	flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; tRNA-dihydrouridine47 synthase activity [GO:0102265]; tRNA dihydrouridine synthase activity [GO:0017150]
P12385	ERF1_YEAST	reviewed	437	sequence-specific mRNA binding [GO:1990825]; translation release factor activity [GO:0003747]; translation release factor activity, codon specific [GO:0016149]
Q08726	GPN2_YEAST	reviewed	347	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q04110	ECM11_YEAST	reviewed	302	
P37020	GEF1_YEAST	reviewed	779	chloride ion binding [GO:0031404]; solute:proton antiporter activity [GO:0015299]; voltage-gated chloride channel activity [GO:0005247]
P38777	FSH1_YEAST	reviewed	243	carboxylic ester hydrolase activity [GO:0052689]
Q02786	LCL1_YEAST	reviewed	101	
P08465	MET2_YEAST	reviewed	486	homoserine O-acetyltransferase activity [GO:0004414]
P38274	HSL7_YEAST	reviewed	827	histone-arginine N-methyltransferase activity [GO:0008469]; histone methyltransferase activity [GO:0042054]; protein-arginine omega-N monomethyltransferase activity [GO:0035241]; protein-arginine omega-N symmetric methyltransferase activity [GO:0035243]
P54854	HXT15_YEAST	reviewed	567	carbohydrate:proton symporter activity [GO:0005351]; fructose transmembrane transporter activity [GO:0005353]; glucose transmembrane transporter activity [GO:0005355]; hexose transmembrane transporter activity [GO:0015149]; mannose transmembrane transporter activity [GO:0015578]
Q12425	ISA2_YEAST	reviewed	185	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]
P32645	ISC10_YEAST	reviewed	267	
P38348	HSM3_YEAST	reviewed	480	
P53111	ARI1_YEAST	reviewed	347	carbonyl reductase (NADPH) activity [GO:0004090]; coenzyme binding [GO:0050662]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]
Q08280	BSC6_YEAST	reviewed	497	
P38724	ARN2_YEAST	reviewed	620	siderophore transmembrane transporter activity [GO:0015343]; transmembrane transporter activity [GO:0022857]
P00410	COX2_YEAST	reviewed	251	copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]
Q06632	CFT1_YEAST	reviewed	1357	RNA binding [GO:0003723]
P26448	BUB2_YEAST	reviewed	306	GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
P34233	ASH1_YEAST	reviewed	588	cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; zinc ion binding [GO:0008270]
P40202	CCS1_YEAST	reviewed	249	copper ion binding [GO:0005507]; superoxide dismutase copper chaperone activity [GO:0016532]
Q12089	AEP3_YEAST	reviewed	606	
Q06179	FMP27_YEAST	reviewed	2628	
P38913	FAD1_YEAST	reviewed	306	ATP binding [GO:0005524]; FMN adenylyltransferase activity [GO:0003919]
O13329	FOB1_YEAST	reviewed	566	metal ion binding [GO:0046872]; rDNA spacer replication fork barrier binding [GO:0043110]
P21268	FAR1_YEAST	reviewed	830	cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]; metal ion binding [GO:0046872]
P43592	FAR7_YEAST	reviewed	221	
Q05040	FAR8_YEAST	reviewed	523	
P40516	EFM4_YEAST	reviewed	257	protein-lysine N-methyltransferase activity [GO:0016279]
P40107	GMT1_YEAST	reviewed	337	antiporter activity [GO:0015297]; GDP-mannose transmembrane transporter activity [GO:0005458]; transmembrane transporter activity [GO:0022857]
P38249	EIF3A_YEAST	reviewed	964	mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743]
Q05924	DCR2_YEAST	reviewed	578	ATP binding [GO:0005524]; hydrolase activity, acting on ester bonds [GO:0016788]; phosphoprotein phosphatase activity [GO:0004721]
P39719	FLC2_YEAST	reviewed	783	FAD transmembrane transporter activity [GO:0015230]
P40581	GPX3_YEAST	reviewed	163	glutathione peroxidase activity [GO:0004602]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; phospholipid-hydroperoxide glutathione peroxidase activity [GO:0047066]
Q03063	DIG1_YEAST	reviewed	452	transcription factor binding [GO:0008134]
P37261	FRM2_YEAST	reviewed	193	oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor [GO:0016657]
P38307	DER1_YEAST	reviewed	211	misfolded protein binding [GO:0051787]; peptidase activity [GO:0008233]; ubiquitin-specific protease binding [GO:1990381]
P25569	GID7_YEAST	reviewed	745	
P21705	DAL82_YEAST	reviewed	255	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
P40209	GAT2_YEAST	reviewed	560	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P53961	GPI15_YEAST	reviewed	229	phosphatidylinositol N-acetylglucosaminyltransferase activity [GO:0017176]
P38875	GPI16_YEAST	reviewed	610	GPI-anchor transamidase activity [GO:0003923]
