Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q13867	BLMH_HUMAN	reviewed	455	aminopeptidase activity [GO:0004177]; carboxypeptidase activity [GO:0004180]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type peptidase activity [GO:0008234]; identical protein binding [GO:0042802]
Q68DQ2	CRBG3_HUMAN	reviewed	2970	carbohydrate binding [GO:0030246]; protein kinase A binding [GO:0051018]; structural constituent of eye lens [GO:0005212]
P01009	A1AT_HUMAN	reviewed	418	identical protein binding [GO:0042802]; protease binding [GO:0002020]; serine-type endopeptidase inhibitor activity [GO:0004867]
Q9UHC6	CNTP2_HUMAN	reviewed	1331	enzyme binding [GO:0019899]
Q9H2U6	CO005_HUMAN	reviewed	94	
A6NNL5	CO061_HUMAN	reviewed	157	
Q8NF67	A2012_HUMAN	reviewed	263	
P29400	CO4A5_HUMAN	reviewed	1685	extracellular matrix structural constituent [GO:0005201]; extracellular matrix structural constituent conferring tensile strength [GO:0030020]
Q9P2D1	CHD7_HUMAN	reviewed	2997	ATP binding [GO:0005524]; chromatin binding [GO:0003682]; DNA helicase activity [GO:0003678]; promoter-specific chromatin binding [GO:1990841]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
P12111	CO6A3_HUMAN	reviewed	3177	extracellular matrix structural constituent conferring tensile strength [GO:0030020]; serine-type endopeptidase inhibitor activity [GO:0004867]
P36896	ACV1B_HUMAN	reviewed	505	activin binding [GO:0048185]; activin receptor activity, type I [GO:0016361]; ATP binding [GO:0005524]; inhibin binding [GO:0034711]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; SMAD binding [GO:0046332]; transmembrane receptor protein serine/threonine kinase activity [GO:0004675]; ubiquitin protein ligase binding [GO:0031625]
Q9NRL2	BAZ1A_HUMAN	reviewed	1556	metal ion binding [GO:0046872]
Q8IUR6	CRERF_HUMAN	reviewed	639	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
P49418	AMPH_HUMAN	reviewed	695	phospholipid binding [GO:0005543]
Q8N6M6	AMPO_HUMAN	reviewed	819	metalloaminopeptidase activity [GO:0070006]; zinc ion binding [GO:0008270]
Q00688	FKBP3_HUMAN	reviewed	224	FK506 binding [GO:0005528]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; RNA binding [GO:0003723]; signaling receptor activity [GO:0038023]
P08913	ADA2A_HUMAN	reviewed	465	adrenergic receptor activity [GO:0004935]; alpha-1B adrenergic receptor binding [GO:0031692]; alpha2-adrenergic receptor activity [GO:0004938]; alpha-2C adrenergic receptor binding [GO:0031696]; epinephrine binding [GO:0051379]; heterotrimeric G-protein binding [GO:0032795]; identical protein binding [GO:0042802]; norepinephrine binding [GO:0051380]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein kinase binding [GO:0019901]; thioesterase binding [GO:0031996]
P86434	AAS1_HUMAN	reviewed	159	
Q9NY61	AATF_HUMAN	reviewed	560	leucine zipper domain binding [GO:0043522]; protein kinase binding [GO:0019901]; RNA binding [GO:0003723]; tau protein binding [GO:0048156]
Q13630	FCL_HUMAN	reviewed	321	coenzyme binding [GO:0050662]; electron transfer activity [GO:0009055]; GDP-4-dehydro-D-rhamnose reductase activity [GO:0042356]; GDP-L-fucose synthase activity [GO:0050577]; GDP-mannose 3,5-epimerase activity [GO:0047918]; identical protein binding [GO:0042802]
P30939	5HT1F_HUMAN	reviewed	366	G protein-coupled receptor activity [GO:0004930]; G protein-coupled serotonin receptor activity [GO:0004993]; neurotransmitter receptor activity [GO:0030594]; serotonin binding [GO:0051378]
P28222	5HT1B_HUMAN	reviewed	390	drug binding [GO:0008144]; G protein-coupled receptor activity [GO:0004930]; G protein-coupled serotonin receptor activity [GO:0004993]; neurotransmitter receptor activity [GO:0030594]; serotonin binding [GO:0051378]; voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels [GO:0099626]
Q70Z44	5HT3D_HUMAN	reviewed	454	serotonin-gated cation-selective channel activity [GO:0022850]; transmembrane signaling receptor activity [GO:0004888]
A5X5Y0	5HT3E_HUMAN	reviewed	456	serotonin-gated cation-selective channel activity [GO:0022850]; transmembrane signaling receptor activity [GO:0004888]
Q9H172	ABCG4_HUMAN	reviewed	646	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
Q8IZP0	ABI1_HUMAN	reviewed	508	cadherin binding [GO:0045296]; cytoskeletal protein binding [GO:0008092]; protein tyrosine kinase activator activity [GO:0030296]; SH3 domain binding [GO:0017124]
O94929	ABLM3_HUMAN	reviewed	683	actin filament binding [GO:0051015]; metal ion binding [GO:0046872]
Q9UNK9	ANGE1_HUMAN	reviewed	670	3'-5'-exoribonuclease activity [GO:0000175]; eukaryotic initiation factor 4E binding [GO:0008190]; protein domain specific binding [GO:0019904]
P42684	ABL2_HUMAN	reviewed	1182	actin filament binding [GO:0051015]; actin monomer binding [GO:0003785]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; phosphotyrosine residue binding [GO:0001784]; protein kinase activity [GO:0004672]; protein tyrosine kinase activity [GO:0004713]
Q8NC06	ACBD4_HUMAN	reviewed	268	fatty-acyl-CoA binding [GO:0000062]; lipid binding [GO:0008289]
Q9NR30	DDX21_HUMAN	reviewed	783	7SK snRNA binding [GO:0097322]; ATP binding [GO:0005524]; double-stranded RNA binding [GO:0003725]; identical protein binding [GO:0042802]; miRNA binding [GO:0035198]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; rRNA binding [GO:0019843]; snoRNA binding [GO:0030515]
P01275	GLUC_HUMAN	reviewed	180	glucagon receptor binding [GO:0031769]; hormone activity [GO:0005179]; identical protein binding [GO:0042802]; signaling receptor binding [GO:0005102]
Q6NXP0	EFC12_HUMAN	reviewed	572	calcium ion binding [GO:0005509]
Q6P2I3	FAH2B_HUMAN	reviewed	314	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]
Q53EP0	FND3B_HUMAN	reviewed	1204	RNA binding [GO:0003723]
P58499	FAM3B_HUMAN	reviewed	235	cytokine activity [GO:0005125]
Q05932	FOLC_HUMAN	reviewed	587	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]
P0CJ90	DU4L7_HUMAN	reviewed	424	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
P28562	DUS1_HUMAN	reviewed	367	growth factor binding [GO:0019838]; MAP kinase tyrosine/serine/threonine phosphatase activity [GO:0017017]; mitogen-activated protein kinase binding [GO:0051019]; protein serine/threonine phosphatase activity [GO:0004722]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; protein tyrosine/threonine phosphatase activity [GO:0008330]; protein tyrosine phosphatase activity [GO:0004725]
P01133	EGF_HUMAN	reviewed	1207	calcium ion binding [GO:0005509]; epidermal growth factor receptor binding [GO:0005154]; growth factor activity [GO:0008083]; Ras guanyl-nucleotide exchange factor activity [GO:0005088]; transmembrane receptor protein tyrosine kinase activator activity [GO:0030297]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]
Q8IWF6	DEN6A_HUMAN	reviewed	608	Rab guanyl-nucleotide exchange factor activity [GO:0017112]
Q8NDI1	EHBP1_HUMAN	reviewed	1231	
Q96KQ7	EHMT2_HUMAN	reviewed	1210	C2H2 zinc finger domain binding [GO:0070742]; histone-lysine N-methyltransferase activity [GO:0018024]; histone methyltransferase activity (H3-K27 specific) [GO:0046976]; histone methyltransferase activity (H3-K9 specific) [GO:0046974]; p53 binding [GO:0002039]; promoter-specific chromatin binding [GO:1990841]; protein-lysine N-methyltransferase activity [GO:0016279]; zinc ion binding [GO:0008270]
Q9H4M9	EHD1_HUMAN	reviewed	534	ATP binding [GO:0005524]; cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]; identical protein binding [GO:0042802]; Rab GTPase binding [GO:0017137]
Q9UIK4	DAPK2_HUMAN	reviewed	370	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; identical protein binding [GO:0042802]; protein serine/threonine kinase activity [GO:0004674]
Q96PT4	DUX3_HUMAN	reviewed	197	DNA binding [GO:0003677]
Q6ZNL6	FGD5_HUMAN	reviewed	1462	guanyl-nucleotide exchange factor activity [GO:0005085]; metal ion binding [GO:0046872]; small GTPase binding [GO:0031267]
P01588	EPO_HUMAN	reviewed	193	cytokine activity [GO:0005125]; erythropoietin receptor binding [GO:0005128]; hormone activity [GO:0005179]; protein kinase activator activity [GO:0030295]
P48664	EAA4_HUMAN	reviewed	564	high-affinity glutamate transmembrane transporter activity [GO:0005314]; L-aspartate transmembrane transporter activity [GO:0015183]; metal ion binding [GO:0046872]
Q96CU9	FXRD1_HUMAN	reviewed	486	oxidoreductase activity [GO:0016491]
P60893	GPR85_HUMAN	reviewed	370	G protein-coupled receptor activity [GO:0004930]
O94769	ECM2_HUMAN	reviewed	699	collagen V binding [GO:0070052]; heparin binding [GO:0008201]; integrin binding [GO:0005178]
E5RQL4	FONG_HUMAN	reviewed	147	folic acid binding [GO:0005542]; transferase activity [GO:0016740]
P01920	DQB1_HUMAN	reviewed	261	MHC class II receptor activity [GO:0032395]; peptide antigen binding [GO:0042605]
O43143	DHX15_HUMAN	reviewed	795	ATP binding [GO:0005524]; double-stranded RNA binding [GO:0003725]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
O00519	FAAH1_HUMAN	reviewed	579	acylglycerol lipase activity [GO:0047372]; amidase activity [GO:0004040]; anandamide amidohydrolase activity [GO:0103073]; fatty acid amide hydrolase activity [GO:0017064]; oleamide hydrolase activity [GO:0102077]
Q5SYB0	FRPD1_HUMAN	reviewed	1578	
O75953	DNJB5_HUMAN	reviewed	348	chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]
Q9H1C7	CYTM1_HUMAN	reviewed	97	
P04080	CYTB_HUMAN	reviewed	98	cysteine-type endopeptidase inhibitor activity [GO:0004869]; endopeptidase inhibitor activity [GO:0004866]; protease binding [GO:0002020]; RNA binding [GO:0003723]
Q8NHS0	DNJB8_HUMAN	reviewed	232	chaperone binding [GO:0051087]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]
Q7L5D6	GET4_HUMAN	reviewed	327	chaperone binding [GO:0051087]
O94808	GFPT2_HUMAN	reviewed	682	carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]
A6NEM1	GG6L9_HUMAN	reviewed	432	
Q96NX9	DACH2_HUMAN	reviewed	599	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
Q5VWQ8	DAB2P_HUMAN	reviewed	1189	14-3-3 protein binding [GO:0071889]; cadherin binding [GO:0045296]; death receptor binding [GO:0005123]; GTPase activator activity [GO:0005096]; identical protein binding [GO:0042802]; kinase binding [GO:0019900]; mitogen-activated protein kinase kinase binding [GO:0031434]; mitogen-activated protein kinase kinase kinase binding [GO:0031435]; phosphatidylinositol 3-kinase binding [GO:0043548]; phosphatidylinositol 3-kinase regulatory subunit binding [GO:0036312]; phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-4-phosphate binding [GO:0070273]; protein-containing complex binding [GO:0044877]; protein homodimerization activity [GO:0042803]; protein kinase binding [GO:0019901]; protein phosphatase 2A binding [GO:0051721]; SH3 domain binding [GO:0017124]; signaling adaptor activity [GO:0035591]; vascular endothelial growth factor receptor 2 binding [GO:0043184]
Q92820	GGH_HUMAN	reviewed	318	exopeptidase activity [GO:0008238]; gamma-glutamyl-peptidase activity [GO:0034722]; omega peptidase activity [GO:0008242]
P62684	GA113_HUMAN	reviewed	666	nucleic acid binding [GO:0003676]; structural molecule activity [GO:0005198]; zinc ion binding [GO:0008270]
A6NDN3	GOG6B_HUMAN	reviewed	693	
Q99700	ATX2_HUMAN	reviewed	1313	epidermal growth factor receptor binding [GO:0005154]; protein C-terminus binding [GO:0008022]; RNA binding [GO:0003723]
P24385	CCND1_HUMAN	reviewed	295	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; enzyme binding [GO:0019899]; histone deacetylase binding [GO:0042826]; proline-rich region binding [GO:0070064]; protein-containing complex binding [GO:0044877]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]
Q9HAK2	COE2_HUMAN	reviewed	575	chromatin binding [GO:0003682]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; metal ion binding [GO:0046872]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
A8MXV6	CD15L_HUMAN	reviewed	281	
Q9Y2V7	COG6_HUMAN	reviewed	657	
Q8IX05	CD302_HUMAN	reviewed	232	carbohydrate binding [GO:0030246]; signaling receptor activity [GO:0038023]
P23528	COF1_HUMAN	reviewed	166	actin filament binding [GO:0051015]; signaling receptor binding [GO:0005102]
P55211	CASP9_HUMAN	reviewed	416	cysteine-type endopeptidase activity [GO:0004197]; cysteine-type endopeptidase activity involved in apoptotic process [GO:0097153]; cysteine-type endopeptidase activity involved in apoptotic signaling pathway [GO:0097199]; enzyme activator activity [GO:0008047]; identical protein binding [GO:0042802]; peptidase activity [GO:0008233]; protein kinase binding [GO:0019901]; SH3 domain binding [GO:0017124]
O60840	CAC1F_HUMAN	reviewed	1977	high voltage-gated calcium channel activity [GO:0008331]; metal ion binding [GO:0046872]; voltage-gated calcium channel activity [GO:0005245]
Q9ULB5	CADH7_HUMAN	reviewed	785	cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; cytoskeletal protein binding [GO:0008092]; protein homodimerization activity [GO:0042803]
Q8IU99	CAHM1_HUMAN	reviewed	346	calcium activated cation channel activity [GO:0005227]; cation channel activity [GO:0005261]; identical protein binding [GO:0042802]; voltage-gated calcium channel activity [GO:0005245]; voltage-gated ion channel activity [GO:0005244]
Q5BKX5	CS054_HUMAN	reviewed	351	
Q8NFL0	B3GN7_HUMAN	reviewed	401	acetylgalactosaminyltransferase activity [GO:0008376]; acetylglucosaminyltransferase activity [GO:0008375]; galactosyltransferase activity [GO:0008378]; N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity [GO:0008532]; transferase activity, transferring hexosyl groups [GO:0016758]
Q8WW18	CQ050_HUMAN	reviewed	174	
Q9H3J6	CL065_HUMAN	reviewed	166	translation release factor activity [GO:0003747]
P31327	CPSM_HUMAN	reviewed	1500	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; carbamoyl-phosphate synthase (ammonia) activity [GO:0004087]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; endopeptidase activity [GO:0004175]; glutamate binding [GO:0016595]; modified amino acid binding [GO:0072341]; phospholipid binding [GO:0005543]; protein-containing complex binding [GO:0044877]
Q9H503	BAFL_HUMAN	reviewed	90	DNA binding [GO:0003677]
P34972	CNR2_HUMAN	reviewed	360	cannabinoid receptor activity [GO:0004949]
Q8ND07	BBOF1_HUMAN	reviewed	529	
P14060	3BHS1_HUMAN	reviewed	373	3-beta-hydroxy-delta5-steroid dehydrogenase activity [GO:0003854]; 3-keto sterol reductase activity [GO:0000253]; 5alpha-androstane-3beta,17beta-diol dehydrogenase activity [GO:0047024]; cholesterol dehydrogenase activity [GO:0102294]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; steroid delta-isomerase activity [GO:0004769]
P07320	CRGD_HUMAN	reviewed	174	structural constituent of eye lens [GO:0005212]
P16562	CRIS2_HUMAN	reviewed	243	
P46109	CRKL_HUMAN	reviewed	303	cadherin binding [GO:0045296]; identical protein binding [GO:0042802]; phosphotyrosine residue binding [GO:0001784]; RNA binding [GO:0003723]; SH3/SH2 adaptor activity [GO:0005070]
O43184	ADA12_HUMAN	reviewed	909	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]; SH3 domain binding [GO:0017124]
O43506	ADA20_HUMAN	reviewed	726	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]
Q9H013	ADA19_HUMAN	reviewed	955	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; SH3 domain binding [GO:0017124]
Q86V21	AACS_HUMAN	reviewed	672	acetoacetate-CoA ligase activity [GO:0030729]; ATP binding [GO:0005524]; butyrate-CoA ligase activity [GO:0047760]
Q9P0K1	ADA22_HUMAN	reviewed	906	integrin binding [GO:0005178]; metalloendopeptidase activity [GO:0004222]
Q3MIX3	ADCK5_HUMAN	reviewed	580	protein serine/threonine kinase activity [GO:0004674]
Q9HCE0	EPG5_HUMAN	reviewed	2579	
Q9NRA8	4ET_HUMAN	reviewed	985	mRNA binding [GO:0003729]; nuclear export signal receptor activity [GO:0005049]; RNA binding [GO:0003723]
O95841	ANGL1_HUMAN	reviewed	491	signaling receptor binding [GO:0005102]
Q6UWZ7	ABRX1_HUMAN	reviewed	409	microtubule binding [GO:0008017]; polyubiquitin modification-dependent protein binding [GO:0031593]
Q96HY6	DDRGK_HUMAN	reviewed	314	RNA polymerase II repressing transcription factor binding [GO:0001103]; ubiquitin-like protein ligase binding [GO:0044389]
Q96GQ7	DDX27_HUMAN	reviewed	796	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
Q9H5J4	ELOV6_HUMAN	reviewed	265	3-oxo-arachidoyl-CoA synthase activity [GO:0102336]; 3-oxo-cerotoyl-CoA synthase activity [GO:0102337]; 3-oxo-lignoceronyl-CoA synthase activity [GO:0102338]; fatty acid elongase activity [GO:0009922]; very-long-chain 3-ketoacyl-CoA synthase activity [GO:0102756]
Q5H9U9	DDX6L_HUMAN	reviewed	1706	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
Q6ZMW3	EMAL6_HUMAN	reviewed	1958	microtubule binding [GO:0008017]
Q8N4Y2	EFC4A_HUMAN	reviewed	399	calcium ion binding [GO:0005509]
A8MWE9	EFCB8_HUMAN	reviewed	144	calcium ion binding [GO:0005509]
O60739	EIF1B_HUMAN	reviewed	113	ribosomal small subunit binding [GO:0043024]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]
P61568	ENK11_HUMAN	reviewed	191	
P49327	FAS_HUMAN	reviewed	2511	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659]; [acyl-carrier-protein] S-acetyltransferase activity [GO:0004313]; [acyl-carrier-protein] S-malonyltransferase activity [GO:0004314]; 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity [GO:0008693]; 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity [GO:0047451]; 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity [GO:0004317]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; 3-oxo-glutaryl-[acp] methyl ester reductase activity [GO:0102131]; 3-oxo-pimeloyl-[acp] methyl ester reductase activity [GO:0102132]; cadherin binding [GO:0045296]; drug binding [GO:0008144]; enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity [GO:0047117]; identical protein binding [GO:0042802]; myristoyl-[acyl-carrier-protein] hydrolase activity [GO:0016295]; NADPH binding [GO:0070402]; oleoyl-[acyl-carrier-protein] hydrolase activity [GO:0004320]; palmitoyl-[acyl-carrier-protein] hydrolase activity [GO:0016296]; phosphopantetheine binding [GO:0031177]; RNA binding [GO:0003723]
Q8N690	DB119_HUMAN	reviewed	84	lipopolysaccharide binding [GO:0001530]
P54753	EPHB3_HUMAN	reviewed	998	ATP binding [GO:0005524]; axon guidance receptor activity [GO:0008046]; ephrin receptor activity [GO:0005003]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
Q6UW88	EPGN_HUMAN	reviewed	154	epidermal growth factor receptor binding [GO:0005154]; growth factor activity [GO:0008083]
Q7L775	EPMIP_HUMAN	reviewed	607	identical protein binding [GO:0042802]
Q6BAA4	FCRLB_HUMAN	reviewed	426	
Q99645	EPYC_HUMAN	reviewed	322	glycosaminoglycan binding [GO:0005539]
Q8N3F9	G137C_HUMAN	reviewed	429	
Q86X60	FA72B_HUMAN	reviewed	149	
P06132	DCUP_HUMAN	reviewed	367	uroporphyrinogen decarboxylase activity [GO:0004853]
P02792	FRIL_HUMAN	reviewed	175	ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]; identical protein binding [GO:0042802]; iron ion binding [GO:0005506]
Q03468	ERCC6_HUMAN	reviewed	1493	ATP binding [GO:0005524]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-dependent ATPase activity [GO:0008094]; helicase activity [GO:0004386]; protein-containing complex binding [GO:0044877]; protein C-terminus binding [GO:0008022]; protein N-terminus binding [GO:0047485]; protein tyrosine kinase activator activity [GO:0030296]; RNA polymerase binding [GO:0070063]
Q99999	G3ST1_HUMAN	reviewed	423	galactosylceramide sulfotransferase activity [GO:0001733]; sulfotransferase activity [GO:0008146]
Q13011	ECH1_HUMAN	reviewed	328	delta3,5-delta2,4-dienoyl-CoA isomerase activity [GO:0051750]
A6NFQ7	DPRX_HUMAN	reviewed	191	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q8NEV8	EXPH5_HUMAN	reviewed	1989	Rab GTPase binding [GO:0017137]
Q16555	DPYL2_HUMAN	reviewed	572	dihydropyrimidinase activity [GO:0004157]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; identical protein binding [GO:0042802]; microtubule binding [GO:0008017]
Q969X5	ERGI1_HUMAN	reviewed	290	
Q14534	ERG1_HUMAN	reviewed	574	FAD binding [GO:0071949]; squalene monooxygenase activity [GO:0004506]
P84090	ERH_HUMAN	reviewed	104	methyl-CpG binding [GO:0008327]; RNA binding [GO:0003723]
Q9Y282	ERGI3_HUMAN	reviewed	383	
Q9BPU6	DPYL5_HUMAN	reviewed	564	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; microtubule binding [GO:0008017]
Q9BY21	GPR87_HUMAN	reviewed	358	G protein-coupled purinergic nucleotide receptor activity [GO:0045028]
Q8IX18	DHX40_HUMAN	reviewed	779	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
Q96KT0	FAAS1_HUMAN	reviewed	104	
P61579	ERK25_HUMAN	reviewed	105	RNA binding [GO:0003723]
Q96DY2	DRC10_HUMAN	reviewed	449	
Q9UGM5	FETUB_HUMAN	reviewed	382	cysteine-type endopeptidase inhibitor activity [GO:0004869]; endopeptidase inhibitor activity [GO:0004866]; metalloendopeptidase inhibitor activity [GO:0008191]
P07203	GPX1_HUMAN	reviewed	203	glutathione peroxidase activity [GO:0004602]; peroxidase activity [GO:0004601]; SH3 domain binding [GO:0017124]
Q96AQ9	F131C_HUMAN	reviewed	280	
Q8WW22	DNJA4_HUMAN	reviewed	397	ATP binding [GO:0005524]; chaperone binding [GO:0051087]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]
Q16676	FOXD1_HUMAN	reviewed	465	DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
P21917	DRD4_HUMAN	reviewed	419	dopamine binding [GO:0035240]; dopamine neurotransmitter receptor activity [GO:0004952]; dopamine neurotransmitter receptor activity, coupled via Gi/Go [GO:0001591]; drug binding [GO:0008144]; epinephrine binding [GO:0051379]; G protein-coupled receptor activity [GO:0004930]; G protein-coupled serotonin receptor activity [GO:0004993]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; neurotransmitter receptor activity [GO:0030594]; norepinephrine binding [GO:0051380]; potassium channel regulator activity [GO:0015459]; SH3 domain binding [GO:0017124]
Q96BN6	F149B_HUMAN	reviewed	582	
A6NJV1	F166C_HUMAN	reviewed	201	
Q5W0V3	F16B1_HUMAN	reviewed	765	
Q717R9	CYS1_HUMAN	reviewed	158	
Q9Y5T4	DJC15_HUMAN	reviewed	150	ATPase activator activity [GO:0001671]
Q14674	ESPL1_HUMAN	reviewed	2120	catalytic activity [GO:0003824]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type peptidase activity [GO:0008234]
Q6P3W2	DJC24_HUMAN	reviewed	149	ATPase activator activity [GO:0001671]; ferrous iron binding [GO:0008198]; zinc ion binding [GO:0008270]
P14324	FPPS_HUMAN	reviewed	419	dimethylallyltranstransferase activity [GO:0004161]; geranyltranstransferase activity [GO:0004337]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]
Q9NTX9	F217B_HUMAN	reviewed	383	
Q4ZG55	GREB1_HUMAN	reviewed	1949	
Q8N8J7	F241A_HUMAN	reviewed	132	
A0A1B0GV22	F236B_HUMAN	reviewed	79	
Q86XX4	FRAS1_HUMAN	reviewed	4008	extracellular matrix structural constituent [GO:0005201]; metal ion binding [GO:0046872]
Q3ZM63	ETDA_HUMAN	reviewed	59	
P48058	GRIA4_HUMAN	reviewed	902	AMPA glutamate receptor activity [GO:0004971]; amyloid-beta binding [GO:0001540]; glutamate receptor activity [GO:0008066]; ionotropic glutamate receptor activity [GO:0004970]; ligand-gated ion channel activity [GO:0015276]; signaling receptor activity [GO:0038023]; transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]
A4D1Z8	GRIFN_HUMAN	reviewed	144	carbohydrate binding [GO:0030246]
P00748	FA12_HUMAN	reviewed	615	calcium ion binding [GO:0005509]; misfolded protein binding [GO:0051787]; serine-type endopeptidase activity [GO:0004252]
Q16478	GRIK5_HUMAN	reviewed	980	glutamate receptor activity [GO:0008066]; identical protein binding [GO:0042802]; kainate selective glutamate receptor activity [GO:0015277]; ligand-gated ion channel activity [GO:0015276]; PDZ domain binding [GO:0030165]; SH3 domain binding [GO:0017124]; signaling receptor activity [GO:0038023]; transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]
Q9Y3R0	GRIP1_HUMAN	reviewed	1128	androgen receptor binding [GO:0050681]; beta-catenin binding [GO:0008013]; glucocorticoid receptor binding [GO:0035259]; protein C-terminus binding [GO:0008022]; receptor signaling complex adaptor activity [GO:0030159]; transcription coactivator activity [GO:0003713]
Q92988	DLX4_HUMAN	reviewed	240	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
O60269	GRIN2_HUMAN	reviewed	458	
Q8N5W8	FA24B_HUMAN	reviewed	94	
Q8IXQ9	ETKMT_HUMAN	reviewed	262	heat shock protein binding [GO:0031072]; protein-lysine N-methyltransferase activity [GO:0016279]
